tconst	titleType	primaryTitle	originalTitle	isAdult	startYear	endYear	runtimeMinutes	genres
tt0032478	movie	Flora y Mariana	Flora y Mariana	0	1942	\N	103	Comedy
tt0032479	movie	Florian	Florian	0	1940	\N	91	Drama
tt0032480	movie	La florista de la reina	La florista de la reina	0	1940	\N	89	\N
tt0032481	movie	Flowing Gold	Flowing Gold	0	1940	\N	81	Adventure,Drama,Romance
tt0032482	movie	The Flying Squad	The Flying Squad	0	1940	\N	64	Crime,Drama
tt0032483	movie	For Freedom	For Freedom	0	1940	\N	87	Drama,War
tt0032484	movie	Foreign Correspondent	Foreign Correspondent	0	1940	\N	120	Action,Romance,Thriller
tt0032485	movie	Forgotten Girls	Forgotten Girls	0	1940	\N	68	Crime,Drama
tt0032486	movie	Fortuna	Fortuna	0	1940	\N	78	\N
tt0032487	movie	Forty Little Mothers	Forty Little Mothers	0	1940	\N	90	Drama
tt0032488	movie	La forza bruta	La forza bruta	0	1941	\N	80	Drama
tt0032489	short	The Fowl Ball Player	The Fowl Ball Player	0	1940	\N	6	Animation,Short
tt0032490	movie	Four Sons	Four Sons	0	1940	\N	89	Drama,History,War
tt0032491	movie	Framed	Framed	0	1940	\N	60	Drama
tt0032492	movie	Free, Blonde and 21	Free, Blonde and 21	0	1940	\N	67	Drama,Romance
tt0032493	movie	Frestelse	Frestelse	0	1940	\N	94	Drama
tt0032494	movie	The Brigands	Friedrich Schiller - Der Triumph eines Genies	0	1940	\N	102	Drama
tt0032495	movie	Friendly Neighbors	Friendly Neighbors	0	1940	\N	67	Comedy
tt0032496	short	From Nurse to Worse	From Nurse to Worse	0	1940	\N	17	Comedy,Short
tt0032497	movie	Frontier Crusader	Frontier Crusader	0	1940	\N	62	Western
tt0032498	movie	Das Fräulein von Barnhelm	Das Fräulein von Barnhelm	0	1940	\N	86	Comedy
tt0032499	movie	A Fugitive from Justice	A Fugitive from Justice	0	1940	\N	53	Crime,Drama
tt0032500	movie	Fugitive from a Prison Camp	Fugitive from a Prison Camp	0	1940	\N	59	Drama
tt0032501	short	The Fulla Bluff Man	The Fulla Bluff Man	0	1940	\N	6	Animation,Short
tt0032502	movie	Férjet keresek	Férjet keresek	0	1940	\N	87	Romance
tt0032503	movie	Gallant Sons	Gallant Sons	0	1940	\N	76	Mystery
tt0032504	short	Gallopin' Gals	Gallopin' Gals	0	1940	\N	7	Animation,Comedy,Family
tt0032505	movie	Gambling on the High Seas	Gambling on the High Seas	0	1940	\N	55	Crime,Drama,Film-Noir
tt0032506	short	La ganadería en la zona sur	La ganadería en la zona sur	0	1940	\N	20	Documentary,Short
tt0032507	short	A Gander at Mother Goose	A Gander at Mother Goose	0	1940	\N	6	Animation,Comedy,Family
tt0032508	movie	Gang War	Gang War	0	1940	\N	63	Crime,Drama,Film-Noir
tt0032509	movie	Gangs of Chicago	Gangs of Chicago	0	1940	\N	66	Crime,Drama
tt0032510	movie	Garrison Follies	Garrison Follies	0	1940	\N	64	Comedy
tt0032511	movie	Gasbags	Gasbags	0	1941	\N	77	Adventure,Comedy
tt0032512	movie	Der Gasmann	Der Gasmann	0	1941	\N	85	Comedy
tt0032513	movie	Gaucho Serenade	Gaucho Serenade	0	1940	\N	66	Western
tt0032514	movie	The Gay Caballero	The Gay Caballero	0	1940	\N	58	Western
tt0032515	movie	Wally of the Vultures	Die Geierwally	0	1940	\N	104	Drama,Romance
tt0032516	movie	Gentleman att hyra	Gentleman att hyra	0	1940	\N	95	Comedy
tt0032517	movie	George Washington Carver	George Washington Carver	0	1940	\N	69	Biography,Drama,Family
tt0032518	movie	George and Margaret	George and Margaret	0	1940	\N	70	Comedy
tt0032519	movie	Disillusion	La gerla di papà Martin	0	1940	\N	94	Drama
tt0032520	movie	The Ghost Breakers	The Ghost Breakers	0	1940	\N	85	Comedy,Horror,Mystery
tt0032521	movie	The Ghost Comes Home	The Ghost Comes Home	0	1940	\N	79	Comedy,Drama,Romance
tt0032522	movie	Ghost Valley Raiders	Ghost Valley Raiders	0	1940	\N	57	Western
tt0032523	short	Ghost Wanted	Ghost Wanted	0	1940	\N	7	Animation,Comedy,Family
tt0032524	movie	Gibel Orla	Gibel Orla	0	1941	\N	77	Adventure
tt0032525	movie	Girl from Avenue A	Girl from Avenue A	0	1940	\N	71	Comedy
tt0032526	movie	Girl from God's Country	Girl from God's Country	0	1940	\N	75	Drama
tt0032527	movie	Girl from Havana	Girl from Havana	0	1940	\N	69	Drama
tt0032528	movie	Girl in 313	Girl in 313	0	1940	\N	56	Crime,Drama,Romance
tt0032529	movie	Girls Under 21	Girls Under 21	0	1940	\N	64	Adventure,Crime,Drama
tt0032530	movie	Girls of the Road	Girls of the Road	0	1940	\N	61	Action,Adventure,Crime
tt0032531	movie	La gitanilla	La gitanilla	0	1940	\N	85	Drama
tt0032532	movie	The Conspiracy of the Crazy	Giuliano de' Medici	0	1941	\N	84	Drama
tt0032533	movie	Give Us Wings	Give Us Wings	0	1940	\N	62	Adventure,Comedy,Drama
tt0032534	movie	Glamour for Sale	Glamour for Sale	0	1940	\N	60	Adventure,Crime,Drama
tt0032535	movie	Gloria del Moncayo	Gloria del Moncayo	0	1940	\N	95	\N
tt0032536	movie	Go West	Go West	0	1940	\N	80	Comedy,Musical,Western
tt0032537	movie	Godvakker-Maren	Godvakker-Maren	0	1940	\N	89	\N
tt0032538	short	Goin' Fishin'	Goin' Fishin'	0	1940	\N	10	Comedy,Family,Short
tt0032539	movie	Gold Rush Maisie	Gold Rush Maisie	0	1940	\N	82	Comedy,Drama
tt0032540	movie	The Golden Trail	The Golden Trail	0	1940	\N	52	Western
tt0032541	movie	Golowin geht durch die Stadt	Golowin geht durch die Stadt	0	1940	\N	83	Crime,Romance
tt0032542	short	Good Bad Boys	Good Bad Boys	0	1940	\N	10	Comedy,Family,Short
tt0032543	short	Good Night Elmer	Good Night Elmer	0	1940	\N	7	Animation,Comedy,Family
tt0032544	short	Goofy's Glider	Goofy's Glider	0	1940	\N	8	Animation,Comedy,Family
tt0032545	movie	Gracia y justicia	Gracia y justicia	0	1940	\N	98	\N
tt0032546	movie	Grand Ole Opry	Grand Ole Opry	0	1940	\N	67	Comedy,Music
tt0032547	movie	Grandpa Goes to Town	Grandpa Goes to Town	0	1940	\N	66	Comedy
tt0032548	movie	La granduchessa si diverte	La granduchessa si diverte	0	1940	\N	85	Comedy
tt0032549	short	Granite Hotel	Granite Hotel	0	1940	\N	6	Animation,Comedy,Short
tt0032550	movie	Granny Get Your Gun	Granny Get Your Gun	0	1940	\N	56	Comedy,Western
tt0032551	movie	The Grapes of Wrath	The Grapes of Wrath	0	1940	\N	129	Drama
tt0032552	movie	The Great Advisor	The Great Advisor	0	1940	\N	75	\N
tt0032553	movie	The Great Dictator	The Great Dictator	0	1940	\N	125	Comedy,Drama,War
tt0032554	movie	The Great McGinty	The Great McGinty	0	1940	\N	82	Comedy
tt0032555	movie	The Great Plane Robbery	The Great Plane Robbery	0	1940	\N	61	Adventure,Crime,Drama
tt0032556	movie	The Great Profile	The Great Profile	0	1940	\N	82	Comedy
tt0032557	movie	The Green Archer	The Green Archer	0	1940	\N	285	Action,Adventure,Crime
tt0032558	movie	Green Hell	Green Hell	0	1940	\N	87	Adventure,Romance
tt0032559	movie	The Green Hornet Strikes Again!	The Green Hornet Strikes Again!	0	1940	\N	293	Action,Adventure,Crime
tt0032560	short	Guadalupe	Guadalupe	0	1940	\N	10	Documentary,Short
tt0032561	short	Guiné, Berço do Império	Guiné, Berço do Império	0	1940	\N	18	Short
tt0032562	movie	Gül Baba	Gül Baba	0	1940	\N	105	Musical,Romance
tt0032563	movie	Gun Code	Gun Code	0	1940	\N	54	Western
tt0032564	movie	Guten Tag liebes Glück	Guten Tag liebes Glück	0	1940	\N	\N	\N
tt0032565	movie	Gyurkovics fiúk	Gyurkovics fiúk	0	1941	\N	101	\N
tt0032566	movie	Half a Sinner	Half a Sinner	0	1940	\N	59	Adventure,Comedy,Mystery
tt0032567	movie	Hanna in Society	Hanna i societén	0	1940	\N	87	Comedy
tt0032568	movie	Hans nåds testamente	Hans nåds testamente	0	1940	\N	92	Comedy
tt0032569	short	The Hardship of Miles Standish	The Hardship of Miles Standish	0	1940	\N	9	Animation,Comedy,Family
tt0032570	movie	Hasta que llovió en Sayula	Hasta que llovió en Sayula	0	1941	\N	87	Comedy,Drama
tt0032571	movie	Haunted Honeymoon	Busman's Honeymoon	0	1940	\N	99	Comedy,Drama,Mystery
tt0032572	movie	Haunted House	Haunted House	0	1940	\N	70	Comedy,Crime,Drama
tt0032573	movie	Hazafelé	Hazafelé	0	1940	\N	90	\N
tt0032574	movie	Hazajáró lélek	Hazajáró lélek	0	1940	\N	95	Drama
tt0032575	movie	He Married His Wife	He Married His Wife	0	1940	\N	83	Comedy
tt0032576	movie	He Stayed for Breakfast	He Stayed for Breakfast	0	1940	\N	89	Comedy
tt0032577	movie	Hebihimesama	Hebihimesama	0	1940	\N	112	Drama
tt0032578	movie	Hemtrevnad i kasern	Hemtrevnad i kasern	0	1941	\N	86	Comedy,Drama
tt0032579	movie	Her Melody	Hennes melodi	0	1940	\N	98	Comedy
tt0032580	movie	Henry Steps Out	Henry Steps Out	0	1940	\N	52	Comedy
tt0032581	movie	Her First Romance	Her First Romance	0	1940	\N	77	Drama,Musical
tt0032582	movie	Her Second Mother	Her Second Mother	0	1940	\N	89	Comedy,Drama,Musical
tt0032583	movie	A Macabre Legacy	Herencia macabra	0	1940	\N	83	Horror,Mystery,Sci-Fi
tt0032584	movie	Heroes of the Saddle	Heroes of the Saddle	0	1940	\N	56	Action,Crime,Sport
tt0032585	movie	Der Herr im Haus	Der Herr im Haus	0	1940	\N	80	Comedy
tt0032586	movie	Herz - modern möbliert	Herz - modern möbliert	0	1940	\N	94	Comedy
tt0032587	movie	The Heart of a Queen	Das Herz der Königin	0	1940	\N	103	Biography,Drama
tt0032588	movie	Herz ohne Heimat	Herz ohne Heimat	0	1940	\N	87	Drama,Romance
tt0032589	movie	Herzensfreud - Herzensleid	Herzensfreud - Herzensleid	0	1940	\N	98	Comedy
tt0032590	movie	Hi-Yo Silver	Hi-Yo Silver	0	1940	\N	69	Family,Western
tt0032591	movie	Hidden Enemy	Hidden Enemy	0	1940	\N	63	Action,Adventure,Drama
tt0032592	movie	Hidden Gold	Hidden Gold	0	1940	\N	60	Western
tt0032594	short	Hierro en Vizcaya	Hierro en Vizcaya	0	1940	\N	21	Documentary,Short
tt0032595	movie	High School	High School	0	1940	\N	74	Action,Comedy,Music
tt0032596	movie	Hired Wife	Hired Wife	0	1940	\N	96	Comedy
tt0032597	short	His Bridal Fright	His Bridal Fright	0	1940	\N	20	Comedy,Short
tt0032598	short	His Ex Marks the Spot	His Ex Marks the Spot	0	1940	\N	18	Comedy,Short
tt0032599	movie	His Girl Friday	His Girl Friday	0	1940	\N	92	Comedy,Drama,Romance
tt0032600	movie	Hit Parade of 1941	Hit Parade of 1941	0	1940	\N	88	Comedy,Musical,Romance
tt0032601	movie	Hjältar i gult och blått	Hjältar i gult och blått	0	1940	\N	94	Comedy
tt0032602	movie	Hold That Woman!	Hold That Woman!	0	1940	\N	67	Comedy,Crime,Romance
tt0032603	short	Holiday Highlights	Holiday Highlights	0	1940	\N	7	Animation,Comedy,Family
tt0032604	short	Home Movies	Home Movies	0	1940	\N	8	Comedy,Short
tt0032605	short	Home on the Range	Home on the Range	0	1940	\N	8	Animation,Drama,Family
tt0032606	short	The Homeless Flea	The Homeless Flea	0	1940	\N	8	Animation,Comedy,Family
tt0032607	movie	Honeymoon Deferred	Honeymoon Deferred	0	1940	\N	59	Comedy,Crime,Film-Noir
tt0032608	movie	Hot Steel	Hot Steel	0	1940	\N	64	Comedy,Drama,Mystery
tt0032609	movie	The House Across the Bay	The House Across the Bay	0	1940	\N	88	Crime,Drama,Romance
tt0032610	movie	The House of the Seven Gables	The House of the Seven Gables	0	1940	\N	89	Drama,Thriller
tt0032611	short	How High Is Up?	How High Is Up?	0	1940	\N	17	Comedy,Short
tt0032612	movie	The Howards of Virginia	The Howards of Virginia	0	1940	\N	116	Drama,History,War
tt0032613	movie	Hudson's Bay	Hudson's Bay	0	1940	\N	95	Adventure,History
tt0032614	movie	Hullabaloo	Hullabaloo	0	1940	\N	78	Comedy,Musical,Romance
tt0032615	movie	Hullo, Fame!	Hullo, Fame!	0	1940	\N	45	Documentary
tt0032616	movie	I Can't Give You Anything But Love, Baby	I Can't Give You Anything But Love, Baby	0	1940	\N	61	Comedy,Music
tt0032617	movie	I Love You Again	I Love You Again	0	1940	\N	99	Comedy,Romance
tt0032618	movie	I Take This Oath	I Take This Oath	0	1940	\N	67	Crime,Drama
tt0032619	movie	I Want a Divorce	I Want a Divorce	0	1940	\N	93	Comedy,Drama
tt0032620	movie	I Was an Adventuress	I Was an Adventuress	0	1940	\N	81	Comedy,Crime,Drama
tt0032621	movie	I'm Nobody's Sweetheart Now	I'm Nobody's Sweetheart Now	0	1940	\N	64	Adventure,Comedy,Music
tt0032622	movie	I'm Still Alive	I'm Still Alive	0	1940	\N	72	Action,Adventure,Drama
tt0032623	movie	Idillio a Budapest	Idillio a Budapest	0	1941	\N	78	Comedy
tt0032624	movie	If I Had My Way	If I Had My Way	0	1940	\N	82	Comedy,Musical
tt0032625	movie	Igen vagy nem?	Igen vagy nem?	0	1940	\N	73	Comedy
tt0032626	movie	Ihr Privatsekretär	Ihr Privatsekretär	0	1940	\N	88	Comedy,Crime
tt0032627	movie	Im Schatten des Berges	Im Schatten des Berges	0	1940	\N	90	Adventure,Drama
tt0032628	movie	Unexpected	L'imprevisto	0	1940	\N	64	Comedy
tt0032629	movie	In Old Missouri	In Old Missouri	0	1940	\N	68	Adventure,Comedy,Drama
tt0032630	movie	Incanto di mezzanotte	Incanto di mezzanotte	0	1940	\N	82	\N
tt0032632	movie	L'ispettore Vargas	L'ispettore Vargas	0	1940	\N	68	\N
tt0032633	short	Inspiración	Inspiración	0	1940	\N	10	Short
tt0032634	movie	The Invisible Killer	The Invisible Killer	0	1939	\N	63	Mystery
tt0032635	movie	The Invisible Man Returns	The Invisible Man Returns	0	1940	\N	81	Drama,Horror,Mystery
tt0032636	movie	Invisible Stripes	Invisible Stripes	0	1939	\N	81	Action,Crime,Drama
tt0032637	movie	The Invisible Woman	The Invisible Woman	0	1940	\N	72	Comedy,Romance,Sci-Fi
tt0032638	movie	Irene	Irene	0	1940	\N	101	Comedy,Musical,Romance
tt0032639	short	Isla de Madera	Isla de Madera	0	1940	\N	\N	Short
tt0032640	short	Isla de San Miguel	Isla de San Miguel	0	1940	\N	\N	Short
tt0032641	movie	Island of Doomed Men	Island of Doomed Men	0	1940	\N	68	Crime,Drama,Thriller
tt0032642	movie	Isle of Destiny	Isle of Destiny	0	1940	\N	95	Action,Adventure,Drama
tt0032643	movie	It All Came True	It All Came True	0	1940	\N	97	Comedy,Crime,Drama
tt0032644	movie	It's a Date	It's a Date	0	1940	\N	103	Comedy,Musical,Romance
tt0032645	short	Jack Pot	Jack Pot	0	1940	\N	20	Crime,Drama,Short
tt0032646	movie	Jai-Alai	Jai-Alai	0	1940	\N	102	\N
tt0032647	movie	El jefe máximo	El jefe máximo	0	1940	\N	107	Comedy,Drama
tt0032648	movie	Jennie	Jennie	0	1940	\N	75	Drama,Romance
tt0032649	movie	The Jewish Melody	The Jewish Melody	0	1940	\N	89	\N
tt0032650	short	John Smith Wakes Up	John Smith Wakes Up	0	1941	\N	42	Short,War
tt0032651	movie	Johnny Apollo	Johnny Apollo	0	1940	\N	94	Crime,Drama,Film-Noir
tt0032652	movie	João Ratão	João Ratão	0	1940	\N	98	Drama
tt0032653	movie	Jud Süß	Jud Süß	0	1940	\N	98	Drama
tt0032654	short	Julio Romero de Torres	Julio Romero de Torres	0	1940	\N	10	Documentary,Short
tt0032655	movie	June Night	Juninatten	0	1940	\N	88	Drama
tt0032656	movie	Junior G-Men	Junior G-Men	0	1940	\N	240	Action,Adventure,Crime
tt0032657	movie	Jöjjön elsején!	Jöjjön elsején!	0	1940	\N	80	\N
tt0032658	movie	Kalyani	Kalyani	0	1940	\N	\N	Drama
tt0032659	movie	Man of the Forest	Karl för sin hatt	0	1940	\N	106	Comedy
tt0032660	movie	Karusellen går...	Karusellen går...	0	1940	\N	83	Comedy
tt0032661	movie	Kean	Kean	0	1940	\N	78	Drama
tt0032662	movie	Kersantilleko Emma nauroi?	Kersantilleko Emma nauroi?	0	1940	\N	102	Comedy
tt0032663	short	A Kick in Time	A Kick in Time	0	1940	\N	8	Animation,Short
tt0032664	movie	The Kid from Santa Fe	The Kid from Santa Fe	0	1940	\N	57	Western
tt0032665	short	Kiddie Kure	Kiddie Kure	0	1940	\N	10	Comedy,Family,Short
tt0032666	movie	Topa Topa	Topa Topa	0	1938	\N	58	Adventure,Drama,Romance
tt0032667	short	King for a Day	King for a Day	0	1940	\N	7	Animation,Comedy,Family
tt0032668	movie	King of the Lumberjacks	King of the Lumberjacks	0	1940	\N	58	Action,Drama,Romance
tt0032669	movie	King of the Royal Mounted	King of the Royal Mounted	0	1940	\N	211	Action,Adventure,Family
tt0032670	movie	Kit Carson	Kit Carson	0	1940	\N	97	Biography,Romance,Western
tt0032671	movie	Kitty Foyle	Kitty Foyle	0	1940	\N	108	Drama,Romance
tt0032672	movie	Kleider machen Leute	Kleider machen Leute	0	1940	\N	91	Comedy,Drama
tt0032673	movie	Der Kleinstadtpoet	Der Kleinstadtpoet	0	1940	\N	96	Comedy
tt0032674	movie	Knights of the Range	Knights of the Range	0	1940	\N	70	Action,Music,Romance
tt0032675	short	Know Your Money	Know Your Money	0	1940	\N	20	Crime,Drama,Short
tt0032676	movie	Knute Rockne All American	Knute Rockne All American	0	1940	\N	98	Biography,Drama,Family
tt0032677	movie	Kora Terry	Kora Terry	0	1940	\N	110	Drama,Musical
tt0032678	movie	Krambambuli	Krambambuli	0	1940	\N	72	\N
tt0032679	movie	Kronans käcka gossar	Kronans käcka gossar	0	1940	\N	83	Comedy
tt0032680	movie	Kyss henne!	Kyss henne!	0	1940	\N	91	Comedy
tt0032681	movie	Kyökin puolella	Kyökin puolella	0	1940	\N	97	Comedy
tt0032682	movie	La Conga Nights	La Conga Nights	0	1940	\N	70	Comedy,Music
tt0032683	movie	Laddie	Laddie	0	1940	\N	70	Drama
tt0032684	movie	Ladies Must Live	Ladies Must Live	0	1940	\N	58	Comedy,Romance
tt0032685	short	The Lady and the Lug	The Lady and the Lug	0	1941	\N	19	Comedy,Short
tt0032686	movie	The Lady in Question	The Lady in Question	0	1940	\N	80	Comedy,Drama,Romance
tt0032687	movie	Lady with Red Hair	Lady with Red Hair	0	1940	\N	78	Biography,Drama
tt0032688	movie	Me and My Girl	The Lambeth Walk	0	1939	\N	67	Comedy
tt0032689	movie	Land of the Six Guns	Land of the Six Guns	0	1940	\N	54	Western
tt0032690	movie	The Last Alarm	The Last Alarm	0	1940	\N	61	Action,Adventure,Crime
tt0032691	movie	Laughing at Danger	Laughing at Danger	0	1940	\N	63	Drama
tt0032692	movie	Lauter Liebe	Lauter Liebe	0	1940	\N	89	Comedy
tt0032693	movie	Law and Disorder	Law and Disorder	0	1940	\N	74	Comedy,Crime,Thriller
tt0032694	movie	Law and Order	Law and Order	0	1940	\N	57	Western
tt0032695	movie	The Leather Pushers	The Leather Pushers	0	1940	\N	64	Comedy
tt0032696	movie	Legion of the Lawless	Legion of the Lawless	0	1940	\N	59	Western
tt0032697	movie	Das leichte Mädchen	Das leichte Mädchen	0	1940	\N	89	Comedy
tt0032698	movie	Leidenschaft	Leidenschaft	0	1940	\N	81	Drama
tt0032699	movie	To Hell with Hitler	Let George Do It!	0	1940	\N	82	Comedy,Musical,War
tt0032700	movie	Let's Make Music	Let's Make Music	0	1941	\N	84	Drama,Music,Romance
tt0032701	movie	The Letter	The Letter	0	1940	\N	95	Crime,Drama,Film-Noir
tt0032702	movie	Die letzte Runde	Die letzte Runde	0	1940	\N	86	Drama,Sport
tt0032703	movie	Li'l Abner	Li'l Abner	0	1940	\N	78	Comedy,Romance
tt0032704	movie	The Dear Augustin	Der liebe Augustin	0	1940	\N	95	\N
tt0032705	movie	Liebesschule	Liebesschule	0	1940	\N	90	\N
tt0032706	movie	The Light of Western Stars	The Light of Western Stars	0	1940	\N	64	Western
tt0032707	movie	Lightning Strikes West	Lightning Strikes West	0	1940	\N	55	Western
tt0032709	movie	Lillebror och jag	Lillebror och jag	0	1940	\N	98	\N
tt0032710	movie	Lillian Russell	Lillian Russell	0	1940	\N	127	Biography,Drama,History
tt0032711	movie	The Mannerheim Line	Liniya Mannergeyma	0	1940	\N	75	Documentary,War
tt0032712	movie	Links der Isar - rechts der Spree	Links der Isar - rechts der Spree	0	1940	\N	80	\N
tt0032713	movie	Seven Little Australians	Seven Little Australians	0	1939	\N	62	Adventure,Drama,Family
tt0032714	movie	A Little Bit of Heaven	A Little Bit of Heaven	0	1940	\N	87	Musical
tt0032715	short	Little Blabbermouse	Little Blabbermouse	0	1940	\N	8	Animation,Comedy,Family
tt0032716	short	Little Lambkin	Little Lambkin	0	1940	\N	6	Animation,Comedy,Family
tt0032717	movie	Little Men	Little Men	0	1940	\N	84	Comedy,Drama
tt0032718	movie	Little Nellie Kelly	Little Nellie Kelly	0	1940	\N	98	Comedy,Family,Musical
tt0032719	movie	Little Old New York	Little Old New York	0	1940	\N	100	Biography,Comedy,Drama
tt0032720	movie	Little Orvie	Little Orvie	0	1940	\N	68	Comedy,Drama
tt0032721	movie	The Living Corpse	Nuits de feu	0	1937	\N	98	Drama
tt0032723	short	London Can Take It!	London Can Take It!	0	1940	\N	9	Documentary,Short,War
tt0032724	movie	Lone Star Raiders	Lone Star Raiders	0	1940	\N	57	Western
tt0032725	movie	The Lone Wolf Meets a Lady	The Lone Wolf Meets a Lady	0	1940	\N	71	Comedy,Drama,Mystery
tt0032726	movie	The Lone Wolf Strikes	The Lone Wolf Strikes	0	1940	\N	67	Comedy,Crime,Drama
tt0032727	short	The Lonesome Stranger	The Lonesome Stranger	0	1940	\N	9	Animation,Comedy,Family
tt0032728	movie	The Long Voyage Home	The Long Voyage Home	0	1940	\N	105	Drama,War
tt0032729	short	Loops	Loops	0	1940	\N	3	Animation,Short
tt0032730	movie	Love Thy Neighbor	Love Thy Neighbor	0	1940	\N	82	Comedy,Musical
tt0032731	movie	Love, Honor and Oh-Baby!	Love, Honor and Oh-Baby!	0	1940	\N	59	Comedy,Mystery,Romance
tt0032732	movie	Lucky Cisco Kid	Lucky Cisco Kid	0	1940	\N	67	Western
tt0032733	movie	Lucky Partners	Lucky Partners	0	1940	\N	99	Comedy,Drama,Romance
tt0032734	movie	Lucrezia Borgia	Lucrezia Borgia	0	1940	\N	76	Drama,History,Romance
tt0032735	short	Luna gitana	Luna gitana	0	1940	\N	18	Short
tt0032736	short	Luz de Levante	Luz de Levante	0	1940	\N	\N	Documentary,Short
tt0032737	short	La luz encantada	La luz encantada	0	1942	\N	10	Animation,Short
tt0032738	movie	Lángok	Lángok	0	1941	\N	90	Drama
tt0032739	movie	Ma! He's Making Eyes at Me	Ma! He's Making Eyes at Me	0	1940	\N	61	Comedy,Music,Romance
tt0032740	movie	The Mad Empress	The Mad Empress	0	1939	\N	72	Biography,Drama,Romance
tt0032741	movie	Mad Youth	Mad Youth	0	1939	\N	76	Drama
tt0032742	movie	Maddalena... zero in condotta	Maddalena... zero in condotta	0	1940	\N	79	Comedy
tt0032743	movie	Madla zpívá Evrope	Madla zpívá Evrope	0	1940	\N	\N	Drama,Music,Romance
tt0032744	short	Malibu Beach Party	Malibu Beach Party	0	1940	\N	8	Animation,Comedy,Family
tt0032745	movie	Mother	Mamma	0	1941	\N	83	Drama
tt0032746	movie	The Man I Married	The Man I Married	0	1940	\N	77	Drama
tt0032747	movie	The Man Who Talked Too Much	The Man Who Talked Too Much	0	1940	\N	76	Drama
tt0032748	movie	The Man Who Wouldn't Talk	The Man Who Wouldn't Talk	0	1940	\N	74	Crime,Drama
tt0032749	movie	Man from Montreal	Man from Montreal	0	1939	\N	61	Action,Adventure,Comedy
