linenr|mixed_string|mixed_double
15546|3|3.5
15547|1|1
15548|TEST|3.5
15549|3|3.5
15550|1|1
15551|TEST|3.5
15552|3|3.5
15553|1|1
15554|TEST|3.5
15555|3|3.5
15556|1|1
15557|TEST|3.5
15558|3|3.5
15559|1|1
15560|TEST|3.5
15561|3|3.5
15562|1|1
15563|TEST|3.5
15564|3|3.5
15565|1|1
15566|TEST|3.5
15567|3|3.5
15568|1|1
15569|TEST|3.5
15570|3|3.5
15571|1|1
15572|TEST|3.5
15573|3|3.5
15574|1|1
15575|TEST|3.5
15576|3|3.5
15577|1|1
15578|TEST|3.5
15579|3|3.5
15580|1|1
15581|TEST|3.5
15582|3|3.5
15583|1|1
15584|TEST|3.5
15585|3|3.5
15586|1|1
15587|TEST|3.5
15588|3|3.5
15589|1|1
15590|TEST|3.5
15591|3|3.5
15592|1|1
15593|TEST|3.5
15594|3|3.5
15595|1|1
15596|TEST|3.5
15597|3|3.5
15598|1|1
15599|TEST|3.5
15600|3|3.5
15601|1|1
15602|TEST|3.5
15603|3|3.5
15604|1|1
15605|TEST|3.5
15606|3|3.5
15607|1|1
15608|TEST|3.5
15609|3|3.5
15610|1|1
15611|TEST|3.5
15612|3|3.5
15613|1|1
15614|TEST|3.5
15615|3|3.5
15616|1|1
15617|TEST|3.5
15618|3|3.5
15619|1|1
15620|TEST|3.5
15621|3|3.5
15622|1|1
15623|TEST|3.5
15624|3|3.5
15625|1|1
15626|TEST|3.5
15627|3|3.5
15628|1|1
15629|TEST|3.5
15630|3|3.5
15631|1|1
15632|TEST|3.5
15633|3|3.5
15634|1|1
15635|TEST|3.5
15636|3|3.5
15637|1|1
15638|TEST|3.5
15639|3|3.5
15640|1|1
15641|TEST|3.5
15642|3|3.5
15643|1|1
15644|TEST|3.5
15645|3|3.5
15646|1|1
15647|TEST|3.5
15648|3|3.5
15649|1|1
15650|TEST|3.5
15651|3|3.5
15652|1|1
15653|TEST|3.5
15654|3|3.5
15655|1|1
15656|TEST|3.5
15657|3|3.5
15658|1|1
15659|TEST|3.5
15660|3|3.5
15661|1|1
15662|TEST|3.5
15663|3|3.5
15664|1|1
15665|TEST|3.5
15666|3|3.5
15667|1|1
15668|TEST|3.5
15669|3|3.5
15670|1|1
15671|TEST|3.5
15672|3|3.5
15673|1|1
15674|TEST|3.5
15675|3|3.5
15676|1|1
15677|TEST|3.5
15678|3|3.5
15679|1|1
15680|TEST|3.5
15681|3|3.5
15682|1|1
15683|TEST|3.5
15684|3|3.5
15685|1|1
15686|TEST|3.5
15687|3|3.5
15688|1|1
15689|TEST|3.5
15690|3|3.5
15691|1|1
15692|TEST|3.5
15693|3|3.5
15694|1|1
15695|TEST|3.5
15696|3|3.5
15697|1|1
15698|TEST|3.5
15699|3|3.5
15700|1|1
15701|TEST|3.5
15702|3|3.5
15703|1|1
15704|TEST|3.5
15705|3|3.5
15706|1|1
15707|TEST|3.5
15708|3|3.5
15709|1|1
15710|TEST|3.5
15711|3|3.5
15712|1|1
15713|TEST|3.5
15714|3|3.5
15715|1|1
15716|TEST|3.5
15717|3|3.5
15718|1|1
15719|TEST|3.5
15720|3|3.5
15721|1|1
15722|TEST|3.5
15723|3|3.5
15724|1|1
15725|TEST|3.5
15726|3|3.5
15727|1|1
15728|TEST|3.5
15729|3|3.5
15730|1|1
15731|TEST|3.5
15732|3|3.5
15733|1|1
15734|TEST|3.5
15735|3|3.5
15736|1|1
15737|TEST|3.5
15738|3|3.5
15739|1|1
15740|TEST|3.5
15741|3|3.5
15742|1|1
15743|TEST|3.5
15744|3|3.5
15745|1|1
15746|TEST|3.5
15747|3|3.5
15748|1|1
15749|TEST|3.5
15750|3|3.5
15751|1|1
15752|TEST|3.5
15753|3|3.5
15754|1|1
15755|TEST|3.5
15756|3|3.5
15757|1|1
15758|TEST|3.5
15759|3|3.5
15760|1|1
15761|TEST|3.5
15762|3|3.5
15763|1|1
15764|TEST|3.5
15765|3|3.5
15766|1|1
15767|TEST|3.5
15768|3|3.5
15769|1|1
15770|TEST|3.5
15771|3|3.5
15772|1|1
15773|TEST|3.5
15774|3|3.5
15775|1|1
15776|TEST|3.5
15777|3|3.5
15778|1|1
15779|TEST|3.5
15780|3|3.5
15781|1|1
15782|TEST|3.5
15783|3|3.5
15784|1|1
15785|TEST|3.5
15786|3|3.5
15787|1|1
15788|TEST|3.5
15789|3|3.5
15790|1|1
15791|TEST|3.5
15792|3|3.5
15793|1|1
15794|TEST|3.5
15795|3|3.5
15796|1|1
15797|TEST|3.5
15798|3|3.5
15799|1|1
15800|TEST|3.5
15801|3|3.5
15802|1|1
15803|TEST|3.5
15804|3|3.5
15805|1|1
15806|TEST|3.5
15807|3|3.5
15808|1|1
15809|TEST|3.5
15810|3|3.5
15811|1|1
15812|TEST|3.5
15813|3|3.5
15814|1|1
15815|TEST|3.5
15816|3|3.5
15817|1|1
15818|TEST|3.5
15819|3|3.5
15820|1|1
15821|TEST|3.5
15822|3|3.5
15823|1|1
15824|TEST|3.5
15825|3|3.5
15826|1|1
15827|TEST|3.5
15828|3|3.5
15829|1|1
15830|TEST|3.5
15831|3|3.5
15832|1|1
15833|TEST|3.5
15834|3|3.5
15835|1|1
15836|TEST|3.5
15837|3|3.5
15838|1|1
15839|TEST|3.5
15840|3|3.5
15841|1|1
15842|TEST|3.5
15843|3|3.5
15844|1|1
15845|TEST|3.5
15846|3|3.5
15847|1|1
15848|TEST|3.5
15849|3|3.5
15850|1|1
15851|TEST|3.5
15852|3|3.5
15853|1|1
15854|TEST|3.5
15855|3|3.5
15856|1|1
15857|TEST|3.5
15858|3|3.5
15859|1|1
15860|TEST|3.5
15861|3|3.5
15862|1|1
15863|TEST|3.5
15864|3|3.5
15865|1|1
15866|TEST|3.5
15867|3|3.5
15868|1|1
15869|TEST|3.5
15870|3|3.5
15871|1|1
15872|TEST|3.5
15873|3|3.5
15874|1|1
15875|TEST|3.5
15876|3|3.5
15877|1|1
15878|TEST|3.5
15879|3|3.5
15880|1|1
15881|TEST|3.5
15882|3|3.5
15883|1|1
15884|TEST|3.5
15885|3|3.5
15886|1|1
15887|TEST|3.5
15888|3|3.5
15889|1|1
15890|TEST|3.5
15891|3|3.5
15892|1|1
15893|TEST|3.5
15894|3|3.5
15895|1|1
15896|TEST|3.5
15897|3|3.5
15898|1|1
15899|TEST|3.5
15900|3|3.5
15901|1|1
15902|TEST|3.5
15903|3|3.5
15904|1|1
15905|TEST|3.5
15906|3|3.5
15907|1|1
15908|TEST|3.5
15909|3|3.5
15910|1|1
15911|TEST|3.5
15912|3|3.5
15913|1|1
15914|TEST|3.5
15915|3|3.5
15916|1|1
15917|TEST|3.5
15918|3|3.5
15919|1|1
15920|TEST|3.5
15921|3|3.5
15922|1|1
15923|TEST|3.5
15924|3|3.5
15925|1|1
15926|TEST|3.5
15927|3|3.5
15928|1|1
15929|TEST|3.5
15930|3|3.5
15931|1|1
15932|TEST|3.5
15933|3|3.5
15934|1|1
15935|TEST|3.5
15936|3|3.5
15937|1|1
15938|TEST|3.5
15939|3|3.5
15940|1|1
15941|TEST|3.5
15942|3|3.5
15943|1|1
15944|TEST|3.5
15945|3|3.5
15946|1|1
15947|TEST|3.5
15948|3|3.5
15949|1|1
15950|TEST|3.5
15951|3|3.5
15952|1|1
15953|TEST|3.5
15954|3|3.5
15955|1|1
15956|TEST|3.5
15957|3|3.5
15958|1|1
15959|TEST|3.5
15960|3|3.5
15961|1|1
15962|TEST|3.5
15963|3|3.5
15964|1|1
15965|TEST|3.5
15966|3|3.5
15967|1|1
15968|TEST|3.5
15969|3|3.5
15970|1|1
15971|TEST|3.5
15972|3|3.5
15973|1|1
15974|TEST|3.5
15975|3|3.5
15976|1|1
15977|TEST|3.5
15978|3|3.5
15979|1|1
15980|TEST|3.5
15981|3|3.5
15982|1|1
15983|TEST|3.5
15984|3|3.5
15985|1|1
15986|TEST|3.5
15987|3|3.5
15988|1|1
15989|TEST|3.5
15990|3|3.5
15991|1|1
15992|TEST|3.5
15993|3|3.5
15994|1|1
15995|TEST|3.5
15996|3|3.5
15997|1|1
15998|TEST|3.5
15999|3|3.5
16000|1|1
16001|TEST|3.5
16002|3|3.5
16003|1|1
16004|TEST|3.5
16005|3|3.5
16006|1|1
16007|TEST|3.5
16008|3|3.5
16009|1|1
16010|TEST|3.5
16011|3|3.5
16012|1|1
16013|TEST|3.5
16014|3|3.5
16015|1|1
16016|TEST|3.5
16017|3|3.5
16018|1|1
16019|TEST|3.5
16020|3|3.5
16021|1|1
16022|TEST|3.5
16023|3|3.5
16024|1|1
16025|TEST|3.5
16026|3|3.5
16027|1|1
16028|TEST|3.5
16029|3|3.5
16030|1|1
16031|TEST|3.5
16032|3|3.5
16033|1|1
16034|TEST|3.5
16035|3|3.5
16036|1|1
16037|TEST|3.5
16038|3|3.5
16039|1|1
16040|TEST|3.5
16041|3|3.5
16042|1|1
16043|TEST|3.5
16044|3|3.5
16045|1|1
16046|TEST|3.5
16047|3|3.5
16048|1|1
16049|TEST|3.5
16050|3|3.5
16051|1|1
16052|TEST|3.5
16053|3|3.5
16054|1|1
16055|TEST|3.5
16056|3|3.5
16057|1|1
16058|TEST|3.5
16059|3|3.5
16060|1|1
16061|TEST|3.5
16062|3|3.5
16063|1|1
16064|TEST|3.5
16065|3|3.5
16066|1|1
16067|TEST|3.5
16068|3|3.5
16069|1|1
16070|TEST|3.5
16071|3|3.5
16072|1|1
16073|TEST|3.5
16074|3|3.5
16075|1|1
16076|TEST|3.5
16077|3|3.5
16078|1|1
16079|TEST|3.5
16080|3|3.5
16081|1|1
16082|TEST|3.5
16083|3|3.5
16084|1|1
16085|TEST|3.5
16086|3|3.5
16087|1|1
16088|TEST|3.5
16089|3|3.5
16090|1|1
16091|TEST|3.5
16092|3|3.5
16093|1|1
16094|TEST|3.5
16095|3|3.5
16096|1|1
16097|TEST|3.5
16098|3|3.5
16099|1|1
16100|TEST|3.5
16101|3|3.5
16102|1|1
16103|TEST|3.5
16104|3|3.5
16105|1|1
16106|TEST|3.5
16107|3|3.5
16108|1|1
16109|TEST|3.5
16110|3|3.5
16111|1|1
16112|TEST|3.5
16113|3|3.5
16114|1|1
16115|TEST|3.5
16116|3|3.5
16117|1|1
16118|TEST|3.5
16119|3|3.5
16120|1|1
16121|TEST|3.5
16122|3|3.5
16123|1|1
16124|TEST|3.5
16125|3|3.5
16126|1|1
16127|TEST|3.5
16128|3|3.5
16129|1|1
16130|TEST|3.5
16131|3|3.5
16132|1|1
16133|TEST|3.5
16134|3|3.5
16135|1|1
16136|TEST|3.5
16137|3|3.5
16138|1|1
16139|TEST|3.5
16140|3|3.5
16141|1|1
16142|TEST|3.5
16143|3|3.5
16144|1|1
16145|TEST|3.5
16146|3|3.5
16147|1|1
16148|TEST|3.5
16149|3|3.5
16150|1|1
16151|TEST|3.5
16152|3|3.5
16153|1|1
16154|TEST|3.5
16155|3|3.5
16156|1|1
16157|TEST|3.5
16158|3|3.5
16159|1|1
16160|TEST|3.5
16161|3|3.5
16162|1|1
16163|TEST|3.5
16164|3|3.5
16165|1|1
16166|TEST|3.5
16167|3|3.5
16168|1|1
16169|TEST|3.5
16170|3|3.5
16171|1|1
16172|TEST|3.5
16173|3|3.5
16174|1|1
16175|TEST|3.5
16176|3|3.5
16177|1|1
16178|TEST|3.5
16179|3|3.5
16180|1|1
16181|TEST|3.5
16182|3|3.5
16183|1|1
16184|TEST|3.5
16185|3|3.5
16186|1|1
16187|TEST|3.5
16188|3|3.5
16189|1|1
16190|TEST|3.5
16191|3|3.5
16192|1|1
16193|TEST|3.5
16194|3|3.5
16195|1|1
16196|TEST|3.5
16197|3|3.5
16198|1|1
16199|TEST|3.5
16200|3|3.5
16201|1|1
16202|TEST|3.5
16203|3|3.5
16204|1|1
16205|TEST|3.5
16206|3|3.5
16207|1|1
16208|TEST|3.5
16209|3|3.5
16210|1|1
16211|TEST|3.5
16212|3|3.5
16213|1|1
16214|TEST|3.5
16215|3|3.5
16216|1|1
16217|TEST|3.5
16218|3|3.5
16219|1|1
16220|TEST|3.5
16221|3|3.5
16222|1|1
16223|TEST|3.5
16224|3|3.5
16225|1|1
16226|TEST|3.5
16227|3|3.5
16228|1|1
16229|TEST|3.5
16230|3|3.5
16231|1|1
16232|TEST|3.5
16233|3|3.5
16234|1|1
16235|TEST|3.5
16236|3|3.5
16237|1|1
16238|TEST|3.5
16239|3|3.5
16240|1|1
16241|TEST|3.5
16242|3|3.5
16243|1|1
16244|TEST|3.5
16245|3|3.5
16246|1|1
16247|TEST|3.5
16248|3|3.5
16249|1|1
16250|TEST|3.5
16251|3|3.5
16252|1|1
16253|TEST|3.5
16254|3|3.5
16255|1|1
16256|TEST|3.5
16257|3|3.5
16258|1|1
16259|TEST|3.5
16260|3|3.5
16261|1|1
16262|TEST|3.5
16263|3|3.5
16264|1|1
16265|TEST|3.5
16266|3|3.5
16267|1|1
16268|TEST|3.5
16269|3|3.5
16270|1|1
16271|TEST|3.5
16272|3|3.5
16273|1|1
16274|TEST|3.5
16275|3|3.5
16276|1|1
16277|TEST|3.5
16278|3|3.5
16279|1|1
16280|TEST|3.5
16281|3|3.5
16282|1|1
16283|TEST|3.5
16284|3|3.5
16285|1|1
16286|TEST|3.5
16287|3|3.5
16288|1|1
16289|TEST|3.5
16290|3|3.5
16291|1|1
16292|TEST|3.5
16293|3|3.5
16294|1|1
16295|TEST|3.5
16296|3|3.5
16297|1|1
16298|TEST|3.5
16299|3|3.5
16300|1|1
16301|TEST|3.5
16302|3|3.5
16303|1|1
16304|TEST|3.5
16305|3|3.5
16306|1|1
16307|TEST|3.5
16308|3|3.5
16309|1|1
16310|TEST|3.5
16311|3|3.5
16312|1|1
16313|TEST|3.5
16314|3|3.5
16315|1|1
16316|TEST|3.5
16317|3|3.5
16318|1|1
16319|TEST|3.5
16320|3|3.5
16321|1|1
16322|TEST|3.5
16323|3|3.5
16324|1|1
16325|TEST|3.5
16326|3|3.5
16327|1|1
16328|TEST|3.5
16329|3|3.5
16330|1|1
16331|TEST|3.5
16332|3|3.5
16333|1|1
16334|TEST|3.5
16335|3|3.5
16336|1|1
16337|TEST|3.5
16338|3|3.5
16339|1|1
16340|TEST|3.5
16341|3|3.5
16342|1|1
16343|TEST|3.5
16344|3|3.5
16345|1|1
16346|TEST|3.5
16347|3|3.5
16348|1|1
16349|TEST|3.5
16350|3|3.5
16351|1|1
16352|TEST|3.5
16353|3|3.5
16354|1|1
16355|TEST|3.5
16356|3|3.5
16357|1|1
16358|TEST|3.5
16359|3|3.5
16360|1|1
16361|TEST|3.5
16362|3|3.5
16363|1|1
16364|TEST|3.5
16365|3|3.5
16366|1|1
16367|TEST|3.5
16368|3|3.5
16369|1|1
16370|TEST|3.5
16371|3|3.5
16372|1|1
16373|TEST|3.5
16374|3|3.5
16375|1|1
16376|TEST|3.5
16377|3|3.5
16378|1|1
16379|TEST|3.5
16380|3|3.5
16381|1|1
16382|TEST|3.5
16383|3|3.5
16384|1|1
16385|TEST|3.5
16386|3|3.5
16387|1|1
16388|TEST|3.5
16389|3|3.5
16390|1|1
16391|TEST|3.5
16392|3|3.5
16393|1|1
16394|TEST|3.5
16395|3|3.5
16396|1|1
16397|TEST|3.5
16398|3|3.5
16399|1|1
16400|TEST|3.5
16401|3|3.5
16402|1|1
16403|TEST|3.5
16404|3|3.5
16405|1|1
16406|TEST|3.5
16407|3|3.5
16408|1|1
16409|TEST|3.5
16410|3|3.5
16411|1|1
16412|TEST|3.5
16413|3|3.5
16414|1|1
16415|TEST|3.5
16416|3|3.5
16417|1|1
16418|TEST|3.5
16419|3|3.5
16420|1|1
16421|TEST|3.5
16422|3|3.5
16423|1|1
16424|TEST|3.5
16425|3|3.5
16426|1|1
16427|TEST|3.5
16428|3|3.5
16429|1|1
16430|TEST|3.5
16431|3|3.5
16432|1|1
16433|TEST|3.5
16434|3|3.5
16435|1|1
16436|TEST|3.5
16437|3|3.5
16438|1|1
16439|TEST|3.5
16440|3|3.5
16441|1|1
16442|TEST|3.5
16443|3|3.5
16444|1|1
16445|TEST|3.5
16446|3|3.5
16447|1|1
16448|TEST|3.5
16449|3|3.5
16450|1|1
16451|TEST|3.5
16452|3|3.5
16453|1|1
16454|TEST|3.5
16455|3|3.5
16456|1|1
16457|TEST|3.5
16458|3|3.5
16459|1|1
16460|TEST|3.5
16461|3|3.5
16462|1|1
16463|TEST|3.5
16464|3|3.5
16465|1|1
16466|TEST|3.5
16467|3|3.5
16468|1|1
16469|TEST|3.5
16470|3|3.5
16471|1|1
16472|TEST|3.5
16473|3|3.5
16474|1|1
16475|TEST|3.5
16476|3|3.5
16477|1|1
16478|TEST|3.5
16479|3|3.5
16480|1|1
16481|TEST|3.5
16482|3|3.5
16483|1|1
16484|TEST|3.5
16485|3|3.5
16486|1|1
16487|TEST|3.5
16488|3|3.5
16489|1|1
16490|TEST|3.5
16491|3|3.5
16492|1|1
16493|TEST|3.5
16494|3|3.5
16495|1|1
16496|TEST|3.5
16497|3|3.5
16498|1|1
16499|TEST|3.5
16500|3|3.5
16501|1|1
16502|TEST|3.5
16503|3|3.5
16504|1|1
16505|TEST|3.5
16506|3|3.5
16507|1|1
16508|TEST|3.5
16509|3|3.5
16510|1|1
16511|TEST|3.5
16512|3|3.5
16513|1|1
16514|TEST|3.5
16515|3|3.5
16516|1|1
16517|TEST|3.5
16518|3|3.5
16519|1|1
16520|TEST|3.5
16521|3|3.5
16522|1|1
16523|TEST|3.5
16524|3|3.5
16525|1|1
16526|TEST|3.5
16527|3|3.5
16528|1|1
16529|TEST|3.5
16530|3|3.5
16531|1|1
16532|TEST|3.5
16533|3|3.5
16534|1|1
16535|TEST|3.5
16536|3|3.5
16537|1|1
16538|TEST|3.5
16539|3|3.5
16540|1|1
16541|TEST|3.5
16542|3|3.5
16543|1|1
16544|TEST|3.5
16545|3|3.5
16546|1|1
16547|TEST|3.5
16548|3|3.5
16549|1|1
16550|TEST|3.5
16551|3|3.5
16552|1|1
16553|TEST|3.5
16554|3|3.5
16555|1|1
16556|TEST|3.5
16557|3|3.5
16558|1|1
16559|TEST|3.5
16560|3|3.5
16561|1|1
16562|TEST|3.5
16563|3|3.5
16564|1|1
16565|TEST|3.5
16566|3|3.5
16567|1|1
16568|TEST|3.5
16569|3|3.5
16570|1|1
16571|TEST|3.5
16572|3|3.5
16573|1|1
16574|TEST|3.5
16575|3|3.5
16576|1|1
16577|TEST|3.5
16578|3|3.5
16579|1|1
16580|TEST|3.5
16581|3|3.5
16582|1|1
16583|TEST|3.5
16584|3|3.5
16585|1|1
16586|TEST|3.5
16587|3|3.5
16588|1|1
16589|TEST|3.5
16590|3|3.5
16591|1|1
16592|TEST|3.5
16593|3|3.5
16594|1|1
16595|TEST|3.5
16596|3|3.5
16597|1|1
16598|TEST|3.5
16599|3|3.5
16600|1|1
16601|TEST|3.5
16602|3|3.5
16603|1|1
16604|TEST|3.5
16605|3|3.5
16606|1|1
16607|TEST|3.5
16608|3|3.5
16609|1|1
16610|TEST|3.5
16611|3|3.5
16612|1|1
16613|TEST|3.5
16614|3|3.5
16615|1|1
16616|TEST|3.5
16617|3|3.5
16618|1|1
16619|TEST|3.5
16620|3|3.5
16621|1|1
16622|TEST|3.5
16623|3|3.5
16624|1|1
16625|TEST|3.5
16626|3|3.5
16627|1|1
16628|TEST|3.5
16629|3|3.5
16630|1|1
16631|TEST|3.5
16632|3|3.5
16633|1|1
16634|TEST|3.5
16635|3|3.5
16636|1|1
16637|TEST|3.5
16638|3|3.5
16639|1|1
16640|TEST|3.5
16641|3|3.5
16642|1|1
16643|TEST|3.5
16644|3|3.5
16645|1|1
16646|TEST|3.5
16647|3|3.5
16648|1|1
16649|TEST|3.5
16650|3|3.5
16651|1|1
16652|TEST|3.5
16653|3|3.5
16654|1|1
16655|TEST|3.5
16656|3|3.5
16657|1|1
16658|TEST|3.5
16659|3|3.5
16660|1|1
16661|TEST|3.5
16662|3|3.5
16663|1|1
16664|TEST|3.5
16665|3|3.5
16666|1|1
16667|TEST|3.5
16668|3|3.5
16669|1|1
16670|TEST|3.5
16671|3|3.5
16672|1|1
16673|TEST|3.5
16674|3|3.5
16675|1|1
16676|TEST|3.5
16677|3|3.5
16678|1|1
16679|TEST|3.5
16680|3|3.5
16681|1|1
16682|TEST|3.5
16683|3|3.5
16684|1|1
16685|TEST|3.5
16686|3|3.5
16687|1|1
16688|TEST|3.5
16689|3|3.5
16690|1|1
16691|TEST|3.5
16692|3|3.5
16693|1|1
16694|TEST|3.5
16695|3|3.5
16696|1|1
16697|TEST|3.5
16698|3|3.5
16699|1|1
16700|TEST|3.5
16701|3|3.5
16702|1|1
16703|TEST|3.5
16704|3|3.5
16705|1|1
16706|TEST|3.5
16707|3|3.5
16708|1|1
16709|TEST|3.5
16710|3|3.5
16711|1|1
16712|TEST|3.5
16713|3|3.5
16714|1|1
16715|TEST|3.5
16716|3|3.5
16717|1|1
16718|TEST|3.5
16719|3|3.5
16720|1|1
16721|TEST|3.5
16722|3|3.5
16723|1|1
16724|TEST|3.5
16725|3|3.5
16726|1|1
16727|TEST|3.5
16728|3|3.5
16729|1|1
16730|TEST|3.5
16731|3|3.5
16732|1|1
16733|TEST|3.5
16734|3|3.5
16735|1|1
16736|TEST|3.5
16737|3|3.5
16738|1|1
16739|TEST|3.5
16740|3|3.5
16741|1|1
16742|TEST|3.5
16743|3|3.5
16744|1|1
16745|TEST|3.5
16746|3|3.5
16747|1|1
16748|TEST|3.5
16749|3|3.5
16750|1|1
16751|TEST|3.5
16752|3|3.5
16753|1|1
16754|TEST|3.5
16755|3|3.5
16756|1|1
16757|TEST|3.5
16758|3|3.5
16759|1|1
16760|TEST|3.5
16761|3|3.5
16762|1|1
16763|TEST|3.5
16764|3|3.5
16765|1|1
16766|TEST|3.5
16767|3|3.5
16768|1|1
16769|TEST|3.5
16770|3|3.5
16771|1|1
16772|TEST|3.5
16773|3|3.5
16774|1|1
16775|TEST|3.5
16776|3|3.5
16777|1|1
16778|TEST|3.5
16779|3|3.5
16780|1|1
16781|TEST|3.5
16782|3|3.5
16783|1|1
16784|TEST|3.5
16785|3|3.5
16786|1|1
16787|TEST|3.5
16788|3|3.5
16789|1|1
16790|TEST|3.5
16791|3|3.5
16792|1|1
16793|TEST|3.5
16794|3|3.5
16795|1|1
16796|TEST|3.5
16797|3|3.5
16798|1|1
16799|TEST|3.5
16800|3|3.5
16801|1|1
16802|TEST|3.5
16803|3|3.5
16804|1|1
16805|TEST|3.5
16806|3|3.5
16807|1|1
16808|TEST|3.5
16809|3|3.5
16810|1|1
16811|TEST|3.5
16812|3|3.5
16813|1|1
16814|TEST|3.5
16815|3|3.5
16816|1|1
16817|TEST|3.5
16818|3|3.5
16819|1|1
16820|TEST|3.5
16821|3|3.5
16822|1|1
16823|TEST|3.5
16824|3|3.5
16825|1|1
16826|TEST|3.5
16827|3|3.5
16828|1|1
16829|TEST|3.5
16830|3|3.5
16831|1|1
16832|TEST|3.5
16833|3|3.5
16834|1|1
16835|TEST|3.5
16836|3|3.5
16837|1|1
16838|TEST|3.5
16839|3|3.5
16840|1|1
16841|TEST|3.5
16842|3|3.5
16843|1|1
16844|TEST|3.5
16845|3|3.5
16846|1|1
16847|TEST|3.5
16848|3|3.5
16849|1|1
16850|TEST|3.5
16851|3|3.5
16852|1|1
16853|TEST|3.5
16854|3|3.5
16855|1|1
16856|TEST|3.5
16857|3|3.5
16858|1|1
16859|TEST|3.5
16860|3|3.5
16861|1|1
16862|TEST|3.5
16863|3|3.5
16864|1|1
16865|TEST|3.5
16866|3|3.5
16867|1|1
16868|TEST|3.5
16869|3|3.5
16870|1|1
16871|TEST|3.5
16872|3|3.5
16873|1|1
16874|TEST|3.5
16875|3|3.5
16876|1|1
16877|TEST|3.5
16878|3|3.5
16879|1|1
16880|TEST|3.5
16881|3|3.5
16882|1|1
16883|TEST|3.5
16884|3|3.5
16885|1|1
16886|TEST|3.5
16887|3|3.5
16888|1|1
16889|TEST|3.5
16890|3|3.5
16891|1|1
16892|TEST|3.5
16893|3|3.5
16894|1|1
16895|TEST|3.5
16896|3|3.5
16897|1|1
16898|TEST|3.5
16899|3|3.5
16900|1|1
16901|TEST|3.5
16902|3|3.5
16903|1|1
16904|TEST|3.5
16905|3|3.5
16906|1|1
16907|TEST|3.5
16908|3|3.5
16909|1|1
16910|TEST|3.5
16911|3|3.5
16912|1|1
16913|TEST|3.5
16914|3|3.5
16915|1|1
16916|TEST|3.5
16917|3|3.5
16918|1|1
16919|TEST|3.5
16920|3|3.5
16921|1|1
16922|TEST|3.5
16923|3|3.5
16924|1|1
16925|TEST|3.5
16926|3|3.5
16927|1|1
16928|TEST|3.5
16929|3|3.5
16930|1|1
16931|TEST|3.5
16932|3|3.5
16933|1|1
16934|TEST|3.5
16935|3|3.5
16936|1|1
16937|TEST|3.5
16938|3|3.5
16939|1|1
16940|TEST|3.5
16941|3|3.5
16942|1|1
16943|TEST|3.5
16944|3|3.5
16945|1|1
16946|TEST|3.5
16947|3|3.5
16948|1|1
16949|TEST|3.5
16950|3|3.5
16951|1|1
16952|TEST|3.5
16953|3|3.5
16954|1|1
16955|TEST|3.5
16956|3|3.5
16957|1|1
16958|TEST|3.5
16959|3|3.5
16960|1|1
16961|TEST|3.5
16962|3|3.5
16963|1|1
16964|TEST|3.5
16965|3|3.5
16966|1|1
16967|TEST|3.5
16968|3|3.5
16969|1|1
16970|TEST|3.5
16971|3|3.5
16972|1|1
16973|TEST|3.5
16974|3|3.5
16975|1|1
16976|TEST|3.5
16977|3|3.5
16978|1|1
16979|TEST|3.5
16980|3|3.5
16981|1|1
16982|TEST|3.5
16983|3|3.5
16984|1|1
16985|TEST|3.5
16986|3|3.5
16987|1|1
16988|TEST|3.5
16989|3|3.5
16990|1|1
16991|TEST|3.5
16992|3|3.5
16993|1|1
16994|TEST|3.5
16995|3|3.5
16996|1|1
16997|TEST|3.5
16998|3|3.5
16999|1|1
17000|TEST|3.5
17001|3|3.5
17002|1|1
17003|TEST|3.5
17004|3|3.5
17005|1|1
17006|TEST|3.5
17007|3|3.5
17008|1|1
17009|TEST|3.5
17010|3|3.5
17011|1|1
17012|TEST|3.5
17013|3|3.5
17014|1|1
17015|TEST|3.5
17016|3|3.5
17017|1|1
17018|TEST|3.5
17019|3|3.5
17020|1|1
17021|TEST|3.5
17022|3|3.5
17023|1|1
17024|TEST|3.5
17025|3|3.5
17026|1|1
17027|TEST|3.5
17028|3|3.5
17029|1|1
17030|TEST|3.5
17031|3|3.5
17032|1|1
17033|TEST|3.5
17034|3|3.5
17035|1|1
17036|TEST|3.5
17037|3|3.5
17038|1|1
17039|TEST|3.5
17040|3|3.5
17041|1|1
17042|TEST|3.5
17043|3|3.5
17044|1|1
17045|TEST|3.5
17046|3|3.5
17047|1|1
17048|TEST|3.5
17049|3|3.5
17050|1|1
17051|TEST|3.5
17052|3|3.5
17053|1|1
17054|TEST|3.5
17055|3|3.5
17056|1|1
17057|TEST|3.5
17058|3|3.5
17059|1|1
17060|TEST|3.5
17061|3|3.5
17062|1|1
17063|TEST|3.5
17064|3|3.5
17065|1|1
17066|TEST|3.5
17067|3|3.5
17068|1|1
17069|TEST|3.5
17070|3|3.5
17071|1|1
17072|TEST|3.5
17073|3|3.5
17074|1|1
17075|TEST|3.5
17076|3|3.5
17077|1|1
17078|TEST|3.5
17079|3|3.5
17080|1|1
17081|TEST|3.5
17082|3|3.5
17083|1|1
17084|TEST|3.5
17085|3|3.5
17086|1|1
17087|TEST|3.5
17088|3|3.5
17089|1|1
17090|TEST|3.5
17091|3|3.5
17092|1|1
17093|TEST|3.5
17094|3|3.5
17095|1|1
17096|TEST|3.5
17097|3|3.5
17098|1|1
