p_brand|p_type|p_size|supplier_cnt
Brand#21|MEDIUM BURNISHED BRASS|36|412
Brand#21|MEDIUM BURNISHED COPPER|36|412
Brand#21|MEDIUM PLATED COPPER|49|412
Brand#21|PROMO ANODIZED BRASS|36|412
Brand#21|SMALL ANODIZED TIN|49|412
Brand#21|SMALL BRUSHED COPPER|19|412
Brand#21|SMALL BRUSHED TIN|14|412
Brand#21|SMALL BRUSHED TIN|49|412
Brand#21|SMALL POLISHED COPPER|9|412
Brand#21|STANDARD BRUSHED TIN|36|412
Brand#21|STANDARD BURNISHED BRASS|14|412
Brand#21|STANDARD BURNISHED BRASS|45|412
Brand#21|STANDARD PLATED NICKEL|19|412
Brand#21|STANDARD PLATED STEEL|9|412
Brand#21|STANDARD PLATED STEEL|45|412
Brand#21|STANDARD POLISHED STEEL|19|412
Brand#22|ECONOMY ANODIZED BRASS|19|412
Brand#22|ECONOMY BRUSHED STEEL|49|412
Brand#22|ECONOMY BURNISHED COPPER|23|412
Brand#22|ECONOMY BURNISHED STEEL|3|412
Brand#22|ECONOMY PLATED BRASS|45|412
Brand#22|ECONOMY PLATED BRASS|49|412
Brand#22|ECONOMY PLATED TIN|3|412
Brand#22|ECONOMY PLATED TIN|9|412
Brand#22|LARGE ANODIZED COPPER|19|412
Brand#22|LARGE BRUSHED BRASS|14|412
Brand#22|LARGE BRUSHED BRASS|49|412
Brand#22|LARGE BRUSHED NICKEL|49|412
Brand#22|LARGE PLATED STEEL|14|412
Brand#22|LARGE PLATED STEEL|23|412
Brand#22|LARGE POLISHED BRASS|9|412
Brand#22|MEDIUM BURNISHED NICKEL|14|412
Brand#22|MEDIUM PLATED COPPER|9|412
Brand#22|MEDIUM PLATED STEEL|9|412
Brand#22|PROMO ANODIZED BRASS|19|412
Brand#22|PROMO ANODIZED NICKEL|49|412
Brand#22|PROMO ANODIZED TIN|3|412
Brand#22|PROMO BRUSHED STEEL|19|412
Brand#22|PROMO POLISHED TIN|3|412
Brand#22|SMALL ANODIZED STEEL|45|412
Brand#22|SMALL BRUSHED NICKEL|23|412
Brand#22|SMALL BURNISHED BRASS|36|412
Brand#22|SMALL BURNISHED COPPER|3|412
Brand#22|SMALL BURNISHED COPPER|23|412
Brand#22|SMALL BURNISHED NICKEL|3|412
Brand#22|SMALL PLATED BRASS|45|412
Brand#22|SMALL PLATED STEEL|9|412
Brand#22|STANDARD ANODIZED BRASS|14|412
Brand#22|STANDARD ANODIZED TIN|23|412
Brand#22|STANDARD BRUSHED STEEL|49|412
Brand#22|STANDARD BURNISHED COPPER|23|412
Brand#22|STANDARD BURNISHED TIN|23|412
Brand#22|STANDARD PLATED STEEL|14|412
Brand#23|ECONOMY ANODIZED BRASS|19|412
Brand#23|ECONOMY PLATED BRASS|36|412
Brand#23|ECONOMY POLISHED COPPER|19|412
Brand#23|LARGE ANODIZED TIN|14|412
Brand#23|LARGE BRUSHED STEEL|3|412
Brand#23|LARGE BURNISHED STEEL|49|412
Brand#23|LARGE POLISHED COPPER|36|412
Brand#23|LARGE POLISHED NICKEL|3|412
Brand#23|MEDIUM BRUSHED COPPER|3|412
Brand#23|MEDIUM BRUSHED TIN|45|412
Brand#23|MEDIUM BURNISHED NICKEL|45|412
Brand#23|MEDIUM BURNISHED TIN|19|412
Brand#23|MEDIUM PLATED BRASS|19|412
Brand#23|MEDIUM PLATED NICKEL|9|412
Brand#23|PROMO ANODIZED BRASS|23|412
Brand#23|PROMO ANODIZED STEEL|49|412
Brand#23|PROMO BRUSHED STEEL|36|412
Brand#23|PROMO BRUSHED STEEL|45|412
Brand#23|PROMO BRUSHED STEEL|49|412
Brand#23|PROMO PLATED COPPER|9|412
Brand#23|SMALL BRUSHED COPPER|36|412
Brand#23|SMALL BRUSHED STEEL|45|412
Brand#23|SMALL BURNISHED NICKEL|9|412
Brand#23|SMALL BURNISHED STEEL|49|412
Brand#23|STANDARD ANODIZED NICKEL|36|412
Brand#23|STANDARD ANODIZED TIN|49|412
Brand#23|STANDARD BRUSHED NICKEL|3|412
Brand#23|STANDARD BURNISHED STEEL|23|412
Brand#23|STANDARD POLISHED BRASS|19|412
Brand#24|ECONOMY ANODIZED STEEL|9|412
Brand#24|LARGE ANODIZED COPPER|14|412
Brand#24|LARGE BRUSHED BRASS|3|412
Brand#24|LARGE BRUSHED BRASS|14|412
Brand#24|LARGE BRUSHED NICKEL|36|412
Brand#24|LARGE BRUSHED TIN|23|412
Brand#24|LARGE BRUSHED TIN|49|412
Brand#24|LARGE BURNISHED BRASS|36|412
Brand#24|LARGE POLISHED COPPER|23|412
Brand#24|LARGE POLISHED NICKEL|23|412
Brand#24|MEDIUM BRUSHED COPPER|14|412
Brand#24|MEDIUM BRUSHED NICKEL|49|412
Brand#24|MEDIUM BRUSHED STEEL|3|412
Brand#24|MEDIUM PLATED NICKEL|36|412
Brand#24|PROMO BRUSHED COPPER|36|412
Brand#24|PROMO BURNISHED COPPER|9|412
Brand#24|PROMO BURNISHED NICKEL|14|412
Brand#24|SMALL ANODIZED COPPER|23|412
Brand#24|SMALL ANODIZED STEEL|9|412
Brand#24|SMALL BRUSHED NICKEL|45|412
Brand#24|SMALL BRUSHED TIN|3|412
Brand#24|SMALL PLATED NICKEL|14|412
Brand#24|SMALL POLISHED COPPER|3|412
Brand#24|SMALL POLISHED COPPER|9|412
Brand#24|SMALL POLISHED NICKEL|14|412
Brand#24|SMALL POLISHED TIN|14|412
Brand#24|STANDARD ANODIZED BRASS|3|412
Brand#24|STANDARD ANODIZED NICKEL|45|412
Brand#24|STANDARD ANODIZED NICKEL|49|412
Brand#24|STANDARD BRUSHED BRASS|23|412
Brand#24|STANDARD PLATED BRASS|19|412
Brand#24|STANDARD PLATED STEEL|3|412
Brand#24|STANDARD POLISHED BRASS|49|412
Brand#25|ECONOMY ANODIZED BRASS|23|412
Brand#25|ECONOMY BURNISHED STEEL|14|412
Brand#25|ECONOMY POLISHED NICKEL|19|412
Brand#25|LARGE ANODIZED BRASS|19|412
Brand#25|LARGE ANODIZED NICKEL|49|412
Brand#25|LARGE ANODIZED TIN|49|412
Brand#25|LARGE BRUSHED COPPER|3|412
Brand#25|LARGE BURNISHED COPPER|3|412
Brand#25|LARGE BURNISHED TIN|45|412
Brand#25|MEDIUM ANODIZED BRASS|3|412
Brand#25|MEDIUM ANODIZED COPPER|49|412
Brand#25|MEDIUM BRUSHED BRASS|23|412
Brand#25|MEDIUM BRUSHED TIN|14|412
Brand#25|MEDIUM BURNISHED COPPER|36|412
Brand#25|PROMO BURNISHED BRASS|23|412
Brand#25|SMALL BURNISHED COPPER|19|412
Brand#25|SMALL PLATED NICKEL|3|412
Brand#25|SMALL PLATED STEEL|23|412
Brand#25|STANDARD ANODIZED STEEL|45|412
Brand#25|STANDARD BRUSHED STEEL|36|412
Brand#25|STANDARD BRUSHED TIN|9|412
Brand#25|STANDARD BURNISHED BRASS|3|412
Brand#25|STANDARD BURNISHED TIN|23|412
Brand#25|STANDARD BURNISHED TIN|49|412
Brand#25|STANDARD POLISHED NICKEL|3|412
Brand#25|STANDARD POLISHED NICKEL|9|412
Brand#25|STANDARD POLISHED NICKEL|14|412
Brand#25|STANDARD POLISHED STEEL|19|412
Brand#25|STANDARD POLISHED STEEL|49|412
Brand#31|ECONOMY ANODIZED BRASS|19|412
Brand#31|ECONOMY ANODIZED STEEL|45|412
Brand#31|ECONOMY PLATED COPPER|36|412
Brand#31|ECONOMY PLATED COPPER|49|412
Brand#31|ECONOMY POLISHED BRASS|3|412
Brand#31|ECONOMY POLISHED NICKEL|19|412
Brand#31|LARGE ANODIZED BRASS|9|412
Brand#31|LARGE ANODIZED BRASS|19|412
Brand#31|LARGE ANODIZED STEEL|23|412
Brand#31|LARGE BURNISHED NICKEL|45|412
Brand#31|LARGE POLISHED TIN|14|412
Brand#31|MEDIUM ANODIZED NICKEL|3|412
Brand#31|MEDIUM ANODIZED NICKEL|23|412
Brand#31|MEDIUM BURNISHED BRASS|36|412
Brand#31|MEDIUM BURNISHED TIN|9|412
Brand#31|MEDIUM PLATED NICKEL|3|412
Brand#31|PROMO ANODIZED COPPER|9|412
Brand#31|PROMO BRUSHED STEEL|3|412
Brand#31|PROMO BRUSHED STEEL|23|412
Brand#31|PROMO BRUSHED TIN|45|412
Brand#31|PROMO BURNISHED COPPER|19|412
Brand#31|PROMO BURNISHED TIN|9|412
Brand#31|PROMO PLATED BRASS|19|412
Brand#31|PROMO POLISHED COPPER|3|412
Brand#31|PROMO POLISHED NICKEL|45|412
Brand#31|SMALL BRUSHED NICKEL|36|412
Brand#31|SMALL BURNISHED NICKEL|19|412
Brand#31|SMALL PLATED COPPER|19|412
Brand#31|SMALL POLISHED STEEL|45|412
Brand#31|STANDARD BRUSHED NICKEL|9|412
Brand#31|STANDARD BURNISHED NICKEL|45|412
Brand#31|STANDARD POLISHED COPPER|19|412
Brand#32|ECONOMY ANODIZED BRASS|49|412
Brand#32|ECONOMY ANODIZED TIN|23|412
Brand#32|ECONOMY BURNISHED COPPER|14|412
Brand#32|ECONOMY PLATED NICKEL|19|412
Brand#32|ECONOMY POLISHED TIN|23|412
Brand#32|LARGE ANODIZED BRASS|23|412
Brand#32|LARGE ANODIZED TIN|9|412
Brand#32|LARGE ANODIZED TIN|36|412
Brand#32|LARGE BURNISHED COPPER|45|412
Brand#32|LARGE PLATED BRASS|23|412
Brand#32|LARGE PLATED TIN|3|412
Brand#32|MEDIUM ANODIZED TIN|19|412
Brand#32|MEDIUM BRUSHED STEEL|49|412
Brand#32|MEDIUM PLATED COPPER|14|412
Brand#32|PROMO POLISHED NICKEL|23|412
Brand#32|PROMO POLISHED STEEL|14|412
Brand#32|SMALL ANODIZED STEEL|49|412
Brand#32|SMALL ANODIZED TIN|49|412
Brand#32|SMALL BRUSHED TIN|36|412
Brand#32|SMALL BURNISHED NICKEL|49|412
Brand#32|SMALL PLATED BRASS|36|412
Brand#32|SMALL PLATED COPPER|19|412
Brand#32|SMALL PLATED STEEL|3|412
Brand#32|SMALL POLISHED BRASS|14|412
Brand#32|SMALL POLISHED NICKEL|36|412
Brand#32|STANDARD ANODIZED COPPER|3|412
Brand#32|STANDARD BRUSHED BRASS|14|412
Brand#32|STANDARD BRUSHED NICKEL|3|412
Brand#32|STANDARD BURNISHED COPPER|23|412
Brand#33|ECONOMY BRUSHED BRASS|3|412
Brand#33|ECONOMY BRUSHED NICKEL|45|412
Brand#33|ECONOMY BURNISHED BRASS|3|412
Brand#33|ECONOMY BURNISHED TIN|19|412
Brand#33|ECONOMY PLATED BRASS|19|412
Brand#33|LARGE BRUSHED BRASS|19|412
Brand#33|LARGE BURNISHED NICKEL|23|412
Brand#33|LARGE BURNISHED STEEL|3|412
Brand#33|MEDIUM ANODIZED NICKEL|45|412
Brand#33|MEDIUM ANODIZED NICKEL|49|412
Brand#33|MEDIUM BRUSHED COPPER|3|412
Brand#33|MEDIUM BRUSHED COPPER|36|412
Brand#33|MEDIUM BURNISHED BRASS|9|412
Brand#33|MEDIUM BURNISHED STEEL|23|412
Brand#33|MEDIUM BURNISHED TIN|36|412
Brand#33|MEDIUM PLATED NICKEL|36|412
Brand#33|MEDIUM PLATED TIN|36|412
Brand#33|PROMO ANODIZED NICKEL|19|412
Brand#33|PROMO BURNISHED TIN|9|412
Brand#33|PROMO PLATED COPPER|49|412
Brand#33|PROMO PLATED STEEL|23|412
Brand#33|PROMO POLISHED BRASS|19|412
Brand#33|PROMO POLISHED COPPER|36|412
Brand#33|SMALL ANODIZED BRASS|49|412
Brand#33|SMALL ANODIZED TIN|49|412
Brand#33|SMALL PLATED NICKEL|49|412
Brand#33|SMALL PLATED STEEL|23|412
Brand#33|SMALL POLISHED COPPER|49|412
Brand#33|SMALL POLISHED NICKEL|19|412
Brand#33|SMALL POLISHED STEEL|14|412
Brand#33|STANDARD ANODIZED NICKEL|14|412
Brand#33|STANDARD ANODIZED TIN|9|412
Brand#33|STANDARD BRUSHED COPPER|19|412
Brand#33|STANDARD BURNISHED COPPER|36|412
Brand#33|STANDARD POLISHED COPPER|14|412
Brand#33|STANDARD POLISHED COPPER|45|412
Brand#33|STANDARD POLISHED TIN|14|412
Brand#34|ECONOMY BRUSHED NICKEL|9|412
Brand#34|ECONOMY BURNISHED TIN|23|412
Brand#34|LARGE BURNISHED NICKEL|49|412
Brand#34|LARGE PLATED TIN|9|412
Brand#34|MEDIUM ANODIZED STEEL|49|412
Brand#34|MEDIUM ANODIZED TIN|23|412
Brand#34|MEDIUM BRUSHED TIN|14|412
Brand#34|MEDIUM BURNISHED BRASS|3|412
Brand#34|MEDIUM BURNISHED TIN|49|412
Brand#34|PROMO ANODIZED COPPER|9|412
Brand#34|PROMO ANODIZED STEEL|9|412
Brand#34|PROMO ANODIZED STEEL|23|412
Brand#34|PROMO ANODIZED STEEL|49|412
Brand#34|PROMO BURNISHED BRASS|45|412
Brand#34|PROMO BURNISHED NICKEL|3|412
Brand#34|PROMO POLISHED NICKEL|49|412
Brand#34|PROMO POLISHED TIN|3|412
Brand#34|PROMO POLISHED TIN|49|412
Brand#34|SMALL ANODIZED COPPER|19|412
Brand#34|SMALL ANODIZED STEEL|9|412
Brand#34|SMALL BRUSHED COPPER|23|412
Brand#34|SMALL BRUSHED TIN|9|412
Brand#34|SMALL POLISHED STEEL|49|412
Brand#34|STANDARD ANODIZED COPPER|9|412
Brand#34|STANDARD ANODIZED COPPER|19|412
Brand#34|STANDARD ANODIZED STEEL|36|412
Brand#34|STANDARD BRUSHED NICKEL|23|412
Brand#34|STANDARD BRUSHED STEEL|19|412
Brand#34|STANDARD BURNISHED BRASS|45|412
Brand#34|STANDARD PLATED COPPER|9|412
Brand#34|STANDARD PLATED STEEL|19|412
Brand#34|STANDARD POLISHED COPPER|19|412
Brand#34|STANDARD POLISHED NICKEL|19|412
Brand#35|ECONOMY ANODIZED NICKEL|9|412
Brand#35|ECONOMY BRUSHED COPPER|9|412
Brand#35|ECONOMY PLATED BRASS|3|412
Brand#35|ECONOMY PLATED BRASS|14|412
Brand#35|ECONOMY POLISHED COPPER|45|412
Brand#35|LARGE BURNISHED BRASS|49|412
Brand#35|LARGE BURNISHED COPPER|9|412
Brand#35|LARGE BURNISHED COPPER|14|412
Brand#35|LARGE BURNISHED NICKEL|45|412
Brand#35|LARGE PLATED NICKEL|45|412
Brand#35|MEDIUM BRUSHED NICKEL|23|412
Brand#35|MEDIUM BURNISHED COPPER|49|412
Brand#35|MEDIUM BURNISHED STEEL|14|412
Brand#35|PROMO ANODIZED STEEL|49|412
Brand#35|PROMO BURNISHED NICKEL|23|412
Brand#35|PROMO PLATED COPPER|9|412
Brand#35|PROMO PLATED COPPER|36|412
Brand#35|PROMO POLISHED BRASS|36|412
Brand#35|PROMO POLISHED COPPER|14|412
Brand#35|SMALL ANODIZED NICKEL|49|412
Brand#35|SMALL BRUSHED NICKEL|3|412
Brand#35|SMALL BURNISHED COPPER|36|412
Brand#35|SMALL BURNISHED TIN|3|412
Brand#35|SMALL PLATED BRASS|9|412
Brand#35|SMALL PLATED BRASS|19|412
Brand#35|STANDARD BRUSHED BRASS|19|412
Brand#35|STANDARD BRUSHED COPPER|49|412
Brand#35|STANDARD BRUSHED NICKEL|19|412
Brand#35|STANDARD BURNISHED STEEL|45|412
Brand#35|STANDARD PLATED COPPER|45|412
Brand#35|STANDARD PLATED STEEL|14|412
Brand#35|STANDARD PLATED TIN|9|412
Brand#41|ECONOMY ANODIZED BRASS|14|412
Brand#41|ECONOMY BRUSHED COPPER|45|412
Brand#41|ECONOMY BRUSHED TIN|23|412
Brand#41|ECONOMY PLATED BRASS|19|412
Brand#41|ECONOMY PLATED NICKEL|14|412
Brand#41|ECONOMY PLATED NICKEL|49|412
Brand#41|ECONOMY PLATED STEEL|9|412
Brand#41|ECONOMY PLATED STEEL|45|412
Brand#41|LARGE BRUSHED STEEL|9|412
Brand#41|LARGE BURNISHED COPPER|14|412
Brand#41|LARGE PLATED TIN|3|412
Brand#41|MEDIUM BRUSHED NICKEL|3|412
Brand#41|MEDIUM BURNISHED BRASS|49|412
Brand#41|MEDIUM BURNISHED COPPER|19|412
Brand#41|MEDIUM PLATED NICKEL|49|412
Brand#41|MEDIUM PLATED STEEL|45|412
Brand#41|MEDIUM PLATED TIN|19|412
Brand#41|PROMO PLATED BRASS|3|412
Brand#41|PROMO POLISHED NICKEL|3|412
Brand#41|PROMO POLISHED STEEL|14|412
Brand#41|SMALL ANODIZED BRASS|3|412
Brand#41|SMALL ANODIZED COPPER|36|412
Brand#41|SMALL ANODIZED COPPER|45|412
Brand#41|SMALL ANODIZED NICKEL|49|412
Brand#41|SMALL BRUSHED TIN|36|412
Brand#41|SMALL BURNISHED TIN|36|412
Brand#41|SMALL POLISHED BRASS|9|412
Brand#41|SMALL POLISHED TIN|9|412
Brand#41|SMALL POLISHED TIN|23|412
Brand#41|STANDARD BRUSHED BRASS|3|412
Brand#41|STANDARD BURNISHED COPPER|3|412
Brand#41|STANDARD BURNISHED STEEL|45|412
Brand#41|STANDARD PLATED BRASS|36|412
Brand#41|STANDARD PLATED BRASS|45|412
Brand#41|STANDARD PLATED NICKEL|9|412
Brand#41|STANDARD POLISHED STEEL|45|412
Brand#42|ECONOMY BRUSHED NICKEL|14|412
Brand#42|LARGE BRUSHED BRASS|45|412
Brand#42|LARGE BRUSHED TIN|9|412
Brand#42|LARGE PLATED STEEL|3|412
Brand#42|LARGE PLATED STEEL|23|412
Brand#42|LARGE POLISHED COPPER|3|412
Brand#42|LARGE POLISHED STEEL|19|412
Brand#42|LARGE POLISHED TIN|19|412
Brand#42|LARGE POLISHED TIN|45|412
Brand#42|MEDIUM BRUSHED BRASS|36|412
Brand#42|MEDIUM BRUSHED BRASS|45|412
Brand#42|MEDIUM BRUSHED STEEL|49|412
Brand#42|PROMO ANODIZED BRASS|9|412
Brand#42|PROMO ANODIZED BRASS|36|412
Brand#42|PROMO BRUSHED NICKEL|14|412
Brand#42|PROMO BRUSHED STEEL|36|412
Brand#42|PROMO BURNISHED NICKEL|49|412
Brand#42|PROMO BURNISHED TIN|36|412
Brand#42|PROMO PLATED BRASS|14|412
Brand#42|PROMO PLATED NICKEL|45|412
Brand#42|PROMO PLATED STEEL|14|412
Brand#42|PROMO POLISHED BRASS|9|412
Brand#42|SMALL ANODIZED COPPER|19|412
Brand#42|SMALL ANODIZED TIN|36|412
Brand#42|SMALL ANODIZED TIN|45|412
Brand#42|SMALL BRUSHED COPPER|3|412
Brand#42|SMALL BURNISHED TIN|23|412
Brand#42|SMALL POLISHED COPPER|19|412
Brand#42|SMALL POLISHED NICKEL|23|412
Brand#42|STANDARD PLATED BRASS|3|412
Brand#42|STANDARD PLATED COPPER|23|412
Brand#43|ECONOMY ANODIZED COPPER|19|412
Brand#43|ECONOMY ANODIZED STEEL|19|412
Brand#43|ECONOMY BRUSHED TIN|45|412
Brand#43|ECONOMY BURNISHED BRASS|45|412
Brand#43|ECONOMY PLATED BRASS|14|412
Brand#43|ECONOMY PLATED TIN|23|412
Brand#43|ECONOMY POLISHED COPPER|36|412
Brand#43|LARGE ANODIZED NICKEL|23|412
Brand#43|LARGE BRUSHED BRASS|9|412
Brand#43|LARGE BRUSHED BRASS|36|412
Brand#43|LARGE BRUSHED COPPER|3|412
Brand#43|LARGE BRUSHED STEEL|45|412
Brand#43|LARGE BURNISHED COPPER|45|412
Brand#43|LARGE BURNISHED TIN|49|412
Brand#43|LARGE PLATED BRASS|9|412
Brand#43|LARGE POLISHED TIN|49|412
Brand#43|MEDIUM BRUSHED TIN|9|412
Brand#43|MEDIUM BURNISHED COPPER|23|412
Brand#43|MEDIUM BURNISHED STEEL|23|412
Brand#43|MEDIUM PLATED BRASS|14|412
Brand#43|MEDIUM PLATED STEEL|45|412
Brand#43|MEDIUM PLATED TIN|9|412
Brand#43|PROMO ANODIZED BRASS|36|412
Brand#43|PROMO BRUSHED BRASS|9|412
Brand#43|PROMO BRUSHED NICKEL|3|412
Brand#43|PROMO PLATED BRASS|14|412
Brand#43|PROMO PLATED NICKEL|49|412
Brand#43|PROMO POLISHED BRASS|9|412
Brand#43|PROMO POLISHED COPPER|9|412
Brand#43|PROMO POLISHED STEEL|19|412
Brand#43|SMALL ANODIZED BRASS|9|412
Brand#43|SMALL BRUSHED BRASS|9|412
Brand#43|SMALL PLATED BRASS|9|412
Brand#43|SMALL POLISHED NICKEL|3|412
Brand#43|SMALL POLISHED STEEL|36|412
Brand#43|STANDARD ANODIZED COPPER|45|412
Brand#43|STANDARD BRUSHED COPPER|3|412
Brand#43|STANDARD PLATED NICKEL|14|412
Brand#43|STANDARD POLISHED TIN|3|412
Brand#44|ECONOMY ANODIZED BRASS|36|412
Brand#44|ECONOMY BRUSHED TIN|9|412
Brand#44|ECONOMY BURNISHED COPPER|9|412
Brand#44|ECONOMY PLATED BRASS|9|412
Brand#44|ECONOMY POLISHED TIN|49|412
Brand#44|LARGE ANODIZED NICKEL|3|412
Brand#44|LARGE BURNISHED NICKEL|3|412
Brand#44|LARGE BURNISHED TIN|49|412
Brand#44|LARGE POLISHED TIN|45|412
Brand#44|MEDIUM ANODIZED COPPER|3|412
Brand#44|PROMO BRUSHED COPPER|9|412
Brand#44|PROMO BRUSHED STEEL|45|412
Brand#44|PROMO PLATED BRASS|19|412
Brand#44|PROMO POLISHED NICKEL|14|412
Brand#44|SMALL ANODIZED TIN|3|412
Brand#44|SMALL ANODIZED TIN|14|412
Brand#44|SMALL BRUSHED NICKEL|49|412
Brand#44|SMALL BURNISHED STEEL|45|412
Brand#44|SMALL PLATED STEEL|36|412
Brand#44|SMALL POLISHED STEEL|19|412
Brand#44|STANDARD ANODIZED STEEL|45|412
Brand#44|STANDARD BRUSHED BRASS|19|412
Brand#44|STANDARD BRUSHED TIN|19|412
Brand#44|STANDARD BURNISHED NICKEL|45|412
Brand#44|STANDARD PLATED BRASS|9|412
Brand#44|STANDARD POLISHED NICKEL|19|412
Brand#44|STANDARD POLISHED TIN|23|412
Brand#51|ECONOMY ANODIZED BRASS|45|412
Brand#51|ECONOMY BRUSHED BRASS|14|412
Brand#51|ECONOMY BRUSHED STEEL|19|412
Brand#51|ECONOMY BURNISHED NICKEL|36|412
Brand#51|ECONOMY BURNISHED TIN|23|412
Brand#51|ECONOMY BURNISHED TIN|36|412
Brand#51|ECONOMY PLATED COPPER|23|412
Brand#51|LARGE ANODIZED BRASS|49|412
Brand#51|LARGE ANODIZED COPPER|36|412
Brand#51|LARGE BRUSHED TIN|9|412
Brand#51|LARGE BURNISHED BRASS|19|412
Brand#51|LARGE PLATED NICKEL|49|412
Brand#51|LARGE POLISHED NICKEL|19|412
Brand#51|MEDIUM ANODIZED BRASS|14|412
Brand#51|MEDIUM ANODIZED STEEL|3|412
Brand#51|MEDIUM ANODIZED STEEL|19|412
Brand#51|MEDIUM ANODIZED TIN|9|412
Brand#51|MEDIUM BRUSHED BRASS|14|412
Brand#51|MEDIUM BRUSHED STEEL|49|412
Brand#51|MEDIUM BURNISHED COPPER|19|412
Brand#51|MEDIUM PLATED BRASS|19|412
Brand#51|MEDIUM PLATED BRASS|23|412
Brand#51|PROMO ANODIZED BRASS|45|412
Brand#51|PROMO ANODIZED TIN|19|412
Brand#51|PROMO BURNISHED TIN|19|412
Brand#51|PROMO PLATED BRASS|36|412
Brand#51|PROMO POLISHED COPPER|49|412
Brand#51|PROMO POLISHED NICKEL|14|412
Brand#51|SMALL ANODIZED NICKEL|3|412
Brand#51|SMALL POLISHED NICKEL|23|412
Brand#51|STANDARD ANODIZED BRASS|45|412
Brand#51|STANDARD ANODIZED COPPER|49|412
Brand#51|STANDARD BRUSHED NICKEL|45|412
Brand#51|STANDARD BRUSHED TIN|14|412
Brand#51|STANDARD PLATED TIN|9|412
Brand#51|STANDARD PLATED TIN|49|412
Brand#51|STANDARD POLISHED COPPER|14|412
Brand#51|STANDARD POLISHED TIN|19|412
Brand#51|STANDARD POLISHED TIN|36|412
Brand#52|ECONOMY ANODIZED BRASS|36|412
Brand#52|ECONOMY ANODIZED TIN|14|412
Brand#52|ECONOMY BURNISHED BRASS|49|412
Brand#52|ECONOMY PLATED COPPER|9|412
Brand#52|ECONOMY POLISHED TIN|36|412
Brand#52|LARGE ANODIZED STEEL|19|412
Brand#52|LARGE ANODIZED TIN|23|412
Brand#52|LARGE BURNISHED BRASS|14|412
Brand#52|LARGE BURNISHED COPPER|14|412
Brand#52|LARGE BURNISHED STEEL|3|412
Brand#52|MEDIUM ANODIZED BRASS|19|412
Brand#52|MEDIUM ANODIZED STEEL|9|412
Brand#52|MEDIUM ANODIZED TIN|49|412
Brand#52|MEDIUM BRUSHED TIN|45|412
Brand#52|MEDIUM BRUSHED TIN|49|412
Brand#52|MEDIUM BURNISHED BRASS|3|412
Brand#52|MEDIUM PLATED COPPER|3|412
Brand#52|PROMO ANODIZED BRASS|23|412
Brand#52|PROMO ANODIZED STEEL|49|412
Brand#52|PROMO ANODIZED TIN|3|412
Brand#52|PROMO BURNISHED COPPER|19|412
Brand#52|PROMO BURNISHED NICKEL|9|412
Brand#52|PROMO BURNISHED STEEL|19|412
Brand#52|PROMO BURNISHED TIN|23|412
Brand#52|PROMO BURNISHED TIN|36|412
Brand#52|PROMO POLISHED NICKEL|9|412
Brand#52|SMALL BRUSHED BRASS|23|412
Brand#52|SMALL BRUSHED TIN|45|412
Brand#52|SMALL BURNISHED NICKEL|36|412
Brand#52|SMALL BURNISHED STEEL|36|412
Brand#52|SMALL BURNISHED STEEL|49|412
Brand#52|SMALL PLATED TIN|3|412
Brand#52|SMALL PLATED TIN|14|412
Brand#52|SMALL POLISHED BRASS|19|412
Brand#52|SMALL POLISHED COPPER|3|412
Brand#52|SMALL POLISHED COPPER|36|412
Brand#52|SMALL POLISHED NICKEL|36|412
Brand#52|SMALL POLISHED STEEL|14|412
Brand#52|SMALL POLISHED STEEL|19|412
Brand#52|STANDARD ANODIZED BRASS|36|412
Brand#52|STANDARD BURNISHED BRASS|23|412
Brand#52|STANDARD PLATED BRASS|36|412
Brand#52|STANDARD PLATED STEEL|45|412
Brand#52|STANDARD POLISHED BRASS|3|412
Brand#52|STANDARD POLISHED BRASS|23|412
Brand#52|STANDARD POLISHED BRASS|36|412
Brand#52|STANDARD POLISHED BRASS|45|412
Brand#52|STANDARD POLISHED STEEL|45|412
Brand#53|ECONOMY ANODIZED BRASS|45|412
Brand#53|ECONOMY ANODIZED NICKEL|14|412
Brand#53|ECONOMY ANODIZED TIN|23|412
Brand#53|ECONOMY BRUSHED TIN|49|412
Brand#53|LARGE ANODIZED NICKEL|19|412
Brand#53|LARGE ANODIZED TIN|14|412
Brand#53|LARGE BRUSHED BRASS|19|412
Brand#53|LARGE PLATED BRASS|36|412
Brand#53|LARGE POLISHED TIN|3|412
Brand#53|MEDIUM PLATED STEEL|14|412
Brand#53|PROMO ANODIZED BRASS|3|412
Brand#53|PROMO ANODIZED STEEL|14|412
Brand#53|PROMO ANODIZED TIN|45|412
Brand#53|PROMO BURNISHED NICKEL|3|412
Brand#53|PROMO BURNISHED STEEL|49|412
Brand#53|PROMO BURNISHED TIN|9|412
Brand#53|PROMO PLATED BRASS|19|412
Brand#53|PROMO PLATED COPPER|23|412
Brand#53|PROMO PLATED TIN|9|412
Brand#53|SMALL ANODIZED NICKEL|23|412
Brand#53|SMALL ANODIZED STEEL|23|412
Brand#53|SMALL ANODIZED STEEL|36|412
Brand#53|SMALL BRUSHED BRASS|36|412
Brand#53|SMALL BRUSHED TIN|45|412
Brand#53|SMALL PLATED BRASS|49|412
Brand#53|SMALL POLISHED BRASS|45|412
Brand#53|SMALL POLISHED NICKEL|45|412
Brand#53|SMALL POLISHED STEEL|36|412
