channel|i_brand_id|i_class_id|i_category_id|sum_sales|number_sales
store|10004005|2||296.39|11
store|9012003|12||906.35|28
store|10001011|2||351.96|11
store|7014008|15||352.56|10
store|7014004|14||1942.16|58
store|9004004|4||985.78|31
store|9014004|7||432.42|11
store|6003008|12||120.73|7
store|10003015|3||1394.03|33
store|2002001|4||2566.08|70
store|8014009|3||182.73|7
store|10007014|7||901.55|26
store|6012003|10||192.40|6
store|10012005|1||205.95|9
store|3002001|8||1039.02|21
store|7008010|1||227.91|10
store|8005009|5||1229.10|39
store|2004001|15||254.66|10
store|7008001|3||270.42|9
store|7013001|13||903.79|26
store|10008014|6||272.82|10
store|9005009|8||274.22|10
store|6009008|11||288.69|13
store|3001002|7||293.26|7
store|9009009|5||297.05|8
store|3001001|3||3126.97|90
store|8003003|1||822.93|23
store|9008003|14||320.45|10
store|4002001|1||2406.39|66
store|8003006|1||339.26|9
store|10006003|6||490.99|18
store|6014007|3||344.39|9
store|8001002|4||366.50|11
store|5004001|10||908.80|21
store|9011005|3||377.19|13
store|10015013|1||689.33|21
store|8012007|12||1456.84|33
store|6014003|2||400.15|15
store|1004001|1||2094.18|52
store|9016012|2||415.86|8
store|8007009|1||417.62|11
store|8016001|10||816.69|22
store|10005007|5||437.26|11
store|10011001|1||877.86|21
store|9002005|3||588.41|21
store|10011014|12||474.19|10
store|10014004|14||804.67|26
store|9007011|2||489.30|10
store|10001014|1||1066.92|34
store|8009005|1||519.03|13
store|7008005|8||1111.34|22
store|6006007|6||1821.76|47
store|6002003|4||1270.93|30
store|7015003|15||592.79|20
store|7004005|3||594.73|15
store|3004002|11||613.51|15
store|6015003|15||797.70|19
store|6011004|7||627.39|15
store|8015005|11||632.37|15
store|9007011|4||1110.75|25
store|6012004|3||640.03|23
store|10010009|10||646.90|16
store|10004017|4||1041.60|25
store|10007002|2||656.76|9
store|3001002|13||686.50|14
store|7013004|3||691.72|17
store|2001002|11||799.15|21
store|2003001|1||1772.03|44
store|1003002|14||840.23|19
store|8014006|14||853.23|28
store|10009001|9||1111.39|23
store|10002008|2||1002.05|32
store|4001001|2||5420.14|130
store|9008012|8||1102.21|27
store|6005004|5||1199.84|28
store|10014017|14||1536.75|43
store|6001006|1||1388.32|45
store|5001002|2||1397.33|40
store|5003002|13||1473.02|39
store|9015006|15||1581.05|33
store|10003016|3||1588.97|31
store|10001011|1||2091.52|53
store|2003002|2||1607.40|38
store|9008006|8||1654.30|42
store|7012008|12||1682.83|38
store|8009004|9||1731.14|43
store|7002004|2||1740.64|49
store|10016014|16||2202.22|52
store|7001010|1||2372.12|67
store|3004002|1||2401.39|66
store|7013002|13||2734.86|72
store|6003002|3||2771.22|69
store|4002002|3||2774.77|82
store|9011008|11||2783.39|70
store|6010002|10||2798.57|77
store|8014002|14||2968.30|76
store|8007008|7||3006.69|64
store|7016006|16||3520.30|98
store|7015002|15||3784.29|105
store|9010008|10||3967.48|114
store|6014006|14||4094.29|106
store|8012008|12||4266.13|98
store|4001002|1||51074.14|1348
store|9010009|7||457.33|17
store|8002005|5||603.31|13
store|6009001|1||613.76|12
store|10003012|3||835.44|38
store|9010006|10||1620.48|40
store|3001002|3||1753.28|49
store|7010004|10||1393.04|49
store|9003006|3||2284.32|52
store|3002002|8||2300.02|58
store|1003002|3||36296.09|975
store|6014003|1||444.98|11
store|8010004|10||3862.11|96
store|8011005|2||341.70|8
store|10003014|4||704.99|14
store|10004004|4||1574.76|41
store|8010008|10||1654.12|44
store|8002010|2||1727.26|51
store|10008015|8||1981.37|40
store|6010006|10||5354.91|126
store|1001002|1||39487.09|1059
store|3002002|2||52504.43|1323
store|10008017|3||484.23|13
store|6009006|9||3040.85|80
store|7008010|8||3214.54|81
store|8015003|15||1412.73|38
store|6007008|7||1747.58|74
store|9013008|13||3530.62|85
store|8005008|5||3461.71|92
store|6006008|6||2506.54|65
store|10010006|10||509.70|12
store|6007006|12||367.12|10
store|10016010|16||1008.99|36
store|8015009|1||607.85|12
store|10005001|5||2983.04|72
store|7001005|1||1471.11|36
store|7001009|1||1926.02|57
store|8015005|4||132.39|4
store|9003003|3||1822.45|41
store|1002001|7||191.69|6
store|8005002|4||196.75|7
store|6010006|1||240.29|4
store|10009007|6||265.11|10
store|6002002|15||270.96|10
store|9011003|1||275.89|10
store|9010011|4||292.55|8
store|10016012|2||330.43|7
store|8007007|4||437.79|12
store|6016003|4||442.73|10
store|8013007|3||786.21|23
store|1002001|5||713.05|20
store|10010013|11||474.43|11
store|10001007|1||521.85|17
store|9010012|1||539.52|15
store|5004001|5||1049.06|20
store|6001001|1||833.41|20
store|9007009|7||653.78|20
store|8007006|2||714.68|18
store|7013005|4||717.00|14
store|10015016|15||816.55|17
store|10003004|3||874.55|17
store|5002002|9||1513.98|32
store|1003002|2||1535.84|38
store|9011002|11||1887.55|49
store|8001008|1||2875.56|67
store|7002009|2||652.17|17
store|6015005|6||162.45|4
store|10014003|5||269.41|8
store|8008008|2||319.34|11
store|3004002|14||331.27|10
store|8007001|11||408.34|10
store|7016002|15||650.32|16
store|9001009|4||1143.27|28
store|1003002|4||961.52|29
store|7014008|6||1170.94|24
store|9007008|7||4449.29|118
store|7001003|10||396.10|7
store|9006003|4||1057.87|36
store|10009015|9||1201.51|33
store|4004001|9||728.12|22
store|7004004|13||626.77|12
store|10015013|3||337.83|9
store|8003003|3||750.52|17
store|6002007|3||385.19|11
store|2003001|6||1023.07|25
store|1002001|3||1695.05|39
store|4004001|1||876.53|17
store|7003006|1||196.99|10
store|6002001|3||395.81|13
store|7002007|8||399.47|8
store|9002010|4||267.46|6
store|10001013|1||380.78|6
store|9007010|7||169.47|5
store|8006003|6||948.77|24
store|6001007|1||740.69|20
store|7010005|16||444.20|11
store|8002007|1||1028.44|22
store|10006008|2||686.02|15
store|6008002|8||2202.42|57
store|7015001|8||277.71|11
store|9002003|2||1333.59|39
store|7007009|7||1190.45|25
store|1004002|2||2137.60|58
store|7008009|3||338.74|13
store|7003009|2||906.47|21
store|10015013|5||399.50|9
store|6003001|2||607.31|12
store|6006007|4||373.81|8
store|9012009|16||596.78|11
store|7011005|11||1412.48|40
store|1003002|1||2540.92|78
store|7004008|4||2661.90|77
store|6013007|13||1025.66|20
store|7010010|9||481.74|15
store|2001001|14||755.02|21
store|4001002|14||273.68|8
store|6010004|1||366.56|11
store|3002002|14||671.24|19
store|6009003|9||1162.35|29
store|4001001|13||207.24|12
store|7013003|13||375.75|15
store|9015009|12||182.60|7
store|8010009|5||186.79|7
store|4002001|9||187.33|8
store|4004001|2||2982.03|73
store|7010005|10||1212.61|34
store|7002001|2||980.67|22
store|5004001|7||819.75|24
store|4003001|9||243.84|9
store|6011003|7||252.75|6
store|8010009|1||278.85|11
store|9006006|1||283.80|10
store|7004005|1||305.55|10
store|7013009|13||1200.08|26
store|8006002|1||321.02|14
store|8005001|5||1160.17|35
store|10009017|9||1129.93|35
store|6004003|4||354.51|14
store|10007006|2||368.96|10
store|8002001|13||372.07|6
store|4004001|7||389.67|14
store|1004001|14||392.87|11
store|2002001|9||399.29|10
store|5003001|14||1722.34|39
store|4001001|3||866.42|23
store|6002001|2||2081.27|50
store|4002002|16||435.41|9
store|10012012|14||450.79|11
store|7016010|3||451.34|9
store|7014004|7||488.74|11
store|10002017|3||501.55|16
store|8015001|15||969.46|25
store|6016003|16||828.70|24
store|10011005|1||575.77|12
store|3002001|3||4277.91|113
store|5003001|4||2832.61|75
store|2002002|13||676.46|27
store|8003001|4||693.82|12
store|8002004|7||731.25|18
store|6010002|3||746.40|15
store|9014009|2||1190.01|23
store|10002016|2||855.46|25
store|9003009|1||864.35|16
store|5001002|3||991.41|24
store|5001001|1||15977.56|424
store|9006004|9||1064.93|27
store|4001001|12||1092.60|24
store|5004002|10||1256.11|40
store|5001002|4||1287.49|31
store|6006004|6||1398.15|39
store|10006012|6||1411.15|31
store|4002002|4||1846.54|58
store|7001008|1||1875.27|53
store|7006008|6||2059.44|57
store|2002002|9||2154.92|45
store|3003002|4||2269.19|67
store|7013006|13||2454.14|63
store|8012006|12||2587.28|70
store|1002002|3||2614.10|67
store|7004004|4||2681.52|75
store|8016002|16||3286.77|87
store|4003001|16||234.74|9
store|8001001|1||1066.45|38
store|10014005|14||824.77|18
store|9002012|2||870.98|18
store|8004006|4||1623.19|41
store|10009013|9||1689.70|43
store|6008004|8||1999.41|59
store|4004002|4||48825.65|1252
store|10013005|3||571.87|15
store|2003002|11||1399.71|36
store|8009010|9||1526.70|39
store|10014011|2||793.69|12
store|10015005|6||282.54|9
store|7016009|16||1056.20|20
store|8004007|4||1306.60|32
store|8012002|1||688.99|16
store|7005004|5||2286.85|50
store|9008008|8||3717.73|99
store|5001001|13||426.01|12
store|5004001|3||2938.81|77
store|10013006|4||323.36|6
store|1002001|2||18087.31|454
store|2001002|3||3304.89|88
store|10014012|2||997.95|24
store|3001002|2||3451.56|99
store|9003010|3||1153.91|31
store|10005015|5||1756.22|43
store|9003008|3||3910.10|87
store|3001002|4||3107.01|70
store|6016005|1||104.12|6
store|9007006|3||133.40|6
store|10002016|4||211.39|8
store|9006009|6||1964.15|47
store|8004005|14||301.76|12
store|10009016|9||303.32|10
store|4002002|7||336.61|6
store|7008003|16||376.03|10
store|8014007|4||390.35|9
store|10010007|10||419.31|11
store|7004001|9||444.74|14
store|2001001|15||458.30|13
store|8015007|2||520.13|15
store|10004012|4||611.35|17
store|6001002|4||614.24|15
store|8009007|10||637.38|13
store|5002001|1||1411.61|40
store|2004001|2||1486.02|47
store|10013010|5||161.05|6
store|6008004|2||173.99|9
store|10007011|7||601.12|23
store|10009008|9||1242.53|36
store|8003008|4||302.90|9
store|7004003|3||318.33|13
store|7013010|3||332.37|10
store|7009007|15||357.52|10
store|9004010|12||359.45|10
store|8002007|2||1911.39|54
store|5003001|1||2712.38|84
store|7015008|3||389.06|12
store|8014008|5||429.96|14
store|6010005|13||451.11|15
store|8005004|4||470.07|13
store|6010005|8||473.04|12
store|10001005|3||512.60|10
store|7016001|1||1018.09|22
store|10011006|11||979.37|24
store|9012012|15||591.02|17
store|10001008|1||612.72|13
store|8007006|11||639.05|14
store|8002010|9||639.93|21
store|3001001|2||2251.77|64
store|6003001|3||1470.79|42
store|9013005|13||1290.88|34
store|8011002|2||830.14|25
store|10004011|4||982.68|32
store|10005016|5||1289.14|30
store|7010008|10||1130.94|31
store|2002001|2||18414.47|474
store|3002001|2||18530.67|479
store|2004002|3||2864.34|76
store|9008002|8||4338.41|126
store|5003002|3||54002.68|1318
store|8006006|4||446.15|11
store|8013001|13||1337.36|33
store|7010002|10||2429.89|69
store|4003001|2||2638.03|62
store|7006002|4||582.28|13
store|10013015|3||579.95|18
store|7014007|2||611.39|14
store|10003014|3||1770.83|46
store|6016008|16||1468.61|42
store|8012004|12||1719.05|50
store|6014004|14||2984.00|79
store|8002005|2||706.84|21
store|8002002|2||1413.50|38
store|6003006|3||1521.50|49
store|5002001|13||342.57|12
store|7006010|6||2576.52|64
store|2001001|4||1503.41|41
store|9005009|2||230.22|7
store|10003015|9||240.57|11
store|7005001|5||246.05|7
store|8005006|9||291.66|15
store|6010003|12||345.29|13
store|10012008|4||347.14|7
store|10009001|14||348.97|9
store|7012005|1||418.18|11
store|10005015|4||460.73|16
store|10016003|16||811.38|19
store|10015013|15||1031.97|29
store|5002001|4||1604.77|42
store|8003009|4||283.59|6
store|9010004|3||308.54|9
store|5002002|7||354.06|11
store|1004002|14||380.75|9
store|6012003|9||833.84|21
store|3002002|11||400.47|15
store|7007010|3||432.12|16
store|9010009|3||433.16|14
store|10006015|4||455.60|12
store|9012011|2||486.16|9
store|8010003|11||496.67|12
store|10015006|15||497.66|12
store|10011006|3||517.67|11
store|8011007|3||1033.20|22
store|7014005|3||562.10|12
store|4002001|3||3412.66|101
store|3001001|13||1577.83|40
store|7001004|1||1101.54|34
store|10002003|2||1736.44|56
store|5004001|8||1643.55|48
store|4002002|1||1651.65|36
store|7011006|11||2057.44|52
store|7011002|11||2171.18|59
store|7007010|7||2493.66|55
store|8009008|9||2688.15|65
store|4001002|2||3248.04|91
store|2002002|2||44722.54|1154
store|10010008|10||451.47|10
store|6004006|4||4117.95|111
store|8004009|2||853.34|26
store|8010002|10||2299.01|58
store|6013002|13||2854.12|72
store|4004002|8||1480.98|35
store|8006004|6||3082.98|69
store|6005008|5||2237.35|65
store|10013010|13||411.55|11
store|9015008|15||3677.09|106
store|5004002|14||619.23|16
store|8010002|6||345.88|9
store|9011012|11||1739.41|43
store|9013012|13||305.84|7
store|6007002|7||2619.08|70
store|9003005|3||1427.15|37
store|8010010|10||1611.17|37
store|7007002|7||2122.50|59
store|7012005|3||157.60|6
store|10008011|4||174.70|8
store|8013002|10||182.47|9
store|9013003|13||210.98|8
store|4001002|13||261.24|9
store|7007006|12||268.18|11
store|7008001|8||1501.09|39
store|8014007|14||1308.12|38
store|9011003|11||673.19|22
store|10013014|3||405.52|16
store|10012008|2||423.27|8
store|1004001|13||505.31|10
store|10009010|9||527.93|19
store|10008014|8||991.28|28
store|5003002|1||1888.39|40
store|6010007|10||959.92|28
store|6011004|1||184.07|6
store|6016005|4||207.67|8
store|8016001|16||238.87|6
store|8001006|8||275.88|8
store|9013012|4||292.28|6
store|8004006|11||361.27|10
store|6007005|7||729.11|18
store|8010003|4||403.74|13
store|10011011|15||437.24|15
store|4004002|16||438.24|9
store|7012005|11||473.30|14
store|6012006|16||488.82|11
store|2001001|1||18502.33|513
store|7005003|4||681.54|19
store|9009006|9||538.64|20
store|7015002|9||567.38|15
store|10008007|9||570.74|15
store|8011002|15||574.91|18
store|10003017|3||1345.83|27
store|6009008|4||592.56|19
store|2003001|5||875.74|21
store|7007001|12||641.32|13
store|1001002|12||661.49|15
store|10011002|11||1868.74|51
store|8010006|10||3029.59|70
store|6012006|12||3433.11|86
store|7011004|11||4647.74|112
store|10009008|1||208.45|7
store|9004010|4||1429.83|41
store|6002002|2||3450.04|92
store|9009012|14||390.55|11
store|7006007|6||1942.80|51
store|10004001|4||2254.74|55
store|8012005|3||141.70|5
store|5001001|10||1084.64|31
store|7002002|4||259.06|10
store|9014010|2||303.66|8
store|7005002|3||335.50|5
store|7005002|13||392.18|13
store|6011001|11||1551.01|37
store|9013010|4||61.84|3
store|7004007|4||272.92|6
store|10004013|8||291.29|10
store|10012014|3||302.08|13
store|8015006|3||337.51|9
store|10012015|4||369.17|7
store|9013012|7||370.28|12
store|6006005|3||420.81|6
store|8003005|3||1602.56|38
store|2001001|6||436.24|15
store|3003001|2||3448.47|87
store|7004007|2||531.91|10
store|10001004|4||542.05|16
store|8005005|3||542.17|13
store|6011002|4||581.16|10
store|6008008|3||583.86|13
store|5001001|2||2794.01|85
store|4002001|2||14870.90|388
store|10005017|5||2168.74|54
store|7004002|4||1604.64|42
store|7004010|4||4330.62|115
store|6009008|9||5239.55|135
store|10004016|8||684.22|14
store|9013002|13||4110.44|113
store|6015001|15||2889.34|63
store|7001006|5||330.19|13
store|8010008|16||399.26|11
store|7003004|15||598.66|11
store|9009012|1||605.08|17
store|10005007|4||226.77|6
store|7002005|2||816.27|29
store|8010007|3||440.90|15
store|7008010|14||555.70|11
store|5004001|1||1894.72|47
store|1001001|4||847.37|31
store|9001003|1||1073.46|29
store|6002004|11||625.22|14
store|8009007|2||662.23|16
store|1001001|11||713.38|25
store|9016012|16||739.89|28
store|9001011|1||1581.70|42
store|9009004|9||1092.40|28
store|10015004|15||1704.62|38
store|10005006|5||1171.94|31
store|4004002|3||1793.46|43
store|7003008|3||972.91|30
store|1002002|9||1218.98|28
store|8009002|9||4152.15|109
store|8002008|2||3377.68|92
store|10015007|3||340.77|9
store|4004001|3||2138.60|52
store|9013005|9||982.55|18
store|8003004|3||1275.27|36
store|10012002|1||573.66|13
store|10015010|15||712.96|15
store|6004004|4||1018.54|33
store|9012009|3||152.18|4
store|10012012|4||260.46|13
store|10002004|3||300.12|8
store|7009009|1||405.74|8
store|7015006|14||481.77|12
store|5001001|4||1724.92|50
store|8003007|3||640.50|18
store|6012001|2||271.52|10
store|3001002|6||353.98|14
store|9004011|4||358.65|9
store|10016012|7||367.66|11
store|9013004|2||388.88|8
store|10002004|2||829.61|21
store|10008006|1||526.04|15
store|8001004|4||530.46|12
store|6010005|10||2227.22|55
store|1001001|1||13681.71|362
store|10013008|13||1196.39|33
store|1003001|3||17526.65|452
store|8006002|6||2478.06|63
store|6004006|2||313.71|13
store|7016002|16||1005.03|25
store|6002008|2||2888.20|72
store|7006004|10||217.08|8
store|6012001|12||230.17|8
store|1004002|8||443.69|8
store|6007002|3||724.75|22
store|10005008|5||600.06|18
store|7006005|6||257.83|6
store|7007005|7||932.04|26
store|3001001|15||374.34|11
store|10011005|6||574.08|13
store|3002001|11||835.02|21
store|9005002|5||7012.93|161
store|8014003|14||788.71|24
store|3004002|16||1378.52|33
store|10014010|14||872.79|17
store|10010013|4||782.29|13
store|7005010|5||3500.10|92
store|8005001|4||612.96|12
store|6005008|3||321.40|13
store|8005005|5||595.98|20
store|8014009|14||1644.49|42
store|8010010|7||406.19|8
store|7004007|6||274.80|9
store|8007007|11||358.00|11
store|4002001|14||876.31|20
store|8004002|4||995.87|29
store|10013004|13||2189.41|56
store|1002001|4||3075.68|92
store|9007002|7||3250.88|94
store|3004001|15||1093.17|33
store|9016009|16||1436.94|35
store|9012011|5||937.85|20
store|9008010|5||435.57|8
store|4001001|15||468.13|14
store|6013005|2||123.39|8
store|6008008|10||152.53|6
store|6009001|9||1713.48|47
store|1003002|9||493.14|21
store|10006008|6||1598.26|39
store|6007004|7||2934.51|82
store|8015008|15||2854.17|67
store|7015006|15||1559.97|36
store|7006006|6||2452.82|55
store|7016009|7||305.85|9
store|9009011|4||315.98|9
store|10012011|12||2113.23|54
store|6012006|2||439.47|12
store|9008004|8||1775.65|40
store|6013006|13||1877.44|46
store|8002005|1||1433.03|38
store|8012005|15||613.71|13
store|7014008|10||280.61|7
store|7008008|1||479.15|14
store|8015007|15||731.50|28
store|7016003|4||1007.39|25
store|6012006|3||780.79|16
store|6006006|6||2055.29|55
store|3002001|12||251.48|7
store|6007006|3||331.84|8
store|7004003|2||376.66|8
store|5002001|3||1583.19|35
store|5004002|12||1406.10|34
store|1004002|9||669.54|18
store|7014008|14||4534.00|109
store|10014006|14||972.69|26
store|9002005|2||213.77|7
store|7009005|9||920.68|21
store|6008004|1||414.12|9
store|5004002|4||51391.07|1309
store|7012004|1||1110.52|22
store|6004005|4||1591.73|44
store|10002015|1||362.57|8
store|9005005|3||512.41|14
store|8010003|10||1319.58|31
store|7001010|14||364.33|14
store|3003001|8||403.40|13
store|6009007|9||952.05|29
store|6006003|6||1954.55|43
store|1002001|1||3626.82|106
store|2003002|4||2635.73|59
store|4004001|4||17108.04|469
store|8001008|2||332.80|9
store|9014006|10||495.21|13
store|8014002|2||459.35|13
store|6011003|14||231.52|11
store|9001011|5||512.22|12
store|3002001|4||1485.07|32
store|4003002|2||3247.81|72
store|3003001|1||2726.77|70
store|2004001|5||1058.19|33
store|8013002|13||2767.28|71
store|8006002|2||771.95|23
store|7010007|10||1144.74|29
store|8008005|8||937.24|27
store|8016006|16||2604.55|61
store|9006010|6||718.06|18
store|6011006|11||2696.38|83
store|8003006|3||2465.32|57
store|8003003|8||247.64|5
store|10013010|2||353.54|11
store|8015003|3||369.46|11
store|8004010|4||1667.56|51
store|9006002|6||2290.75|66
store|2002002|16||933.79|22
store|6015006|1||832.42|20
store|3002001|10||328.28|8
store|8006008|6||1684.62|43
store|10009017|8||346.28|11
store|7012004|12||2887.18|68
store|8012006|3||229.16|8
store|10011016|1||219.36|5
store|2002002|12||1679.17|42
store|6003003|10||510.94|7
store|2003001|9||340.52|8
store|7015002|10||343.77|8
store|8004001|4||1342.59|29
store|10006004|5||382.02|16
store|8003002|3||2119.31|51
store|3002001|7||1989.93|44
store|10004005|4||801.80|18
store|7016003|1||634.84|23
store|10008009|8||402.39|11
store|7004001|4||448.77|6
store|1003001|10||299.56|9
store|2004001|3||2860.67|72
store|8001002|1||3009.59|85
store|6011007|11||1972.68|53
store|2001002|8||1114.11|25
store|6011004|11||2468.43|70
store|10002006|2||2102.13|43
store|10011013|10||101.82|8
store|6006003|15||109.39|3
store|1002001|16||117.98|4
store|10002013|2||484.80|16
store|8002008|12||194.95|6
store|7016009|8||220.37|4
store|2004001|16||248.65|9
store|8010005|8||318.91|7
store|10004016|13||362.72|8
store|10005005|5||895.08|24
store|4003001|5||402.62|11
store|7016001|16||414.74|11
store|7010009|2||432.90|8
store|10010007|4||436.85|11
store|7009009|9||1135.05|26
store|10012015|2||604.78|12
store|9014005|14||862.52|30
store|7014003|1||654.91|16
